dataset,n,head,method,seed,m,log_nmse,nmse,log_cross_over_energy,log_prediction_energy_ratio
official,10240,"[14, 6]",aderf,1009,16,0.010896954236447657,1.0109565422883315,-9.29061146502666,-4.497112913562058
official,10240,"[14, 6]",aderf,1009,32,0.7247389181091431,2.0641921064305837,-5.615306320646516,0.06903666533210462
official,10240,"[14, 6]",aderf,1009,64,0.49400025668161596,1.6388589814586763,-4.488931211130906,-0.41351098922658913
official,10240,"[14, 6]",aderf,1009,128,4.5989473926131765,99.37965281051449,-3.1439946513710915,4.589710024152611
official,10240,"[14, 6]",aderf,1046,16,0.008203161381582226,1.0082368994998865,-6.5022388638516055,-4.4885386196935375
official,10240,"[14, 6]",aderf,1046,32,0.18780103863877326,1.2065934259956617,-6.440963388497211,-1.5616808297172309
official,10240,"[14, 6]",aderf,1046,64,0.5274103085891333,1.694538290242808,-6.527699272243455,-0.3603057799938849
official,10240,"[14, 6]",aderf,1046,128,0.8206961651658874,2.2720810307504085,-4.859837591924828,0.2527679950669057
official,10240,"[14, 6]",aderf,1083,16,0.023458610247067156,1.0237359276926146,-5.964700123926919,-3.5448983647393977
official,10240,"[14, 6]",aderf,1083,32,0.024765551398812265,1.0250747650052539,-5.740169382999797,-3.4576657512426987
official,10240,"[14, 6]",aderf,1083,64,0.013979664421600556,1.0140778368694574,-5.9798195584145315,-3.956162886222126
official,10240,"[14, 6]",aderf,1083,128,2.4962070292169396,12.13637363885533,-3.4962638310602427,2.4156453916458442
official,10240,"[14, 6]",aderf,1120,16,5.148143843155601,172.11172728289182,-3.0754392724412565,5.14285621324399
official,10240,"[14, 6]",aderf,1120,32,3.7996291533033375,44.684610280130634,-3.460578440824955,3.778432947178066
official,10240,"[14, 6]",aderf,1120,64,8.456760658042548,4706.786385378406,-2.434835962865936,8.45658541150083
official,10240,"[14, 6]",aderf,1120,128,7.071266688406518,1177.6387912915102,-3.1013397691200684,7.070493638109623
official,10240,"[14, 6]",aderf,1157,16,1.5666268513593808,4.790461969571908,-5.8275943111987925,1.3340406785354642
official,10240,"[14, 6]",aderf,1157,32,0.6658712420656062,1.9461853814847114,-6.477826976443293,-0.05207288650128028
official,10240,"[14, 6]",aderf,1157,64,0.21246587708062276,1.2367239122149238,-6.719991430590419,-1.4307186305421045
official,10240,"[14, 6]",aderf,1157,128,0.10024924433892508,1.1054464100014978,-6.0735343400893615,-2.2067982239639488
official,10240,"[27, 0]",favor_plus,1009,16,-9.388062761725745e-10,0.9999999990611937,-21.477863062575494,-27.164996362380236
official,10240,"[27, 0]",favor_plus,1009,32,-1.0103961690225973e-07,0.9999998989603882,-16.769384351371947,-19.549212768879073
official,10240,"[27, 0]",favor_plus,1009,64,-2.4076061672934966e-06,0.999997592396731,-13.026328475720735,-13.124572484172962
official,10240,"[27, 0]",favor_plus,1009,128,0.0018930158689689563,1.0018948087546509,-9.537121378888632,-6.195267789162009
official,10240,"[27, 0]",favor_plus,1046,16,-8.159329936313255e-08,0.999999918406704,-16.927277239582,-18.714895790519627
official,10240,"[27, 0]",favor_plus,1046,32,0.0019489224247321382,1.0019508228084073,-11.433280471938144,-6.22846320889758
official,10240,"[27, 0]",favor_plus,1046,64,0.0004801845766654511,1.0004802998837348,-11.9532468208793,-7.6146434895083885
official,10240,"[27, 0]",favor_plus,1046,128,0.00011448510428950254,1.0001144916579592,-12.218781390387498,-8.992286755137576
official,10240,"[27, 0]",favor_plus,1083,16,0.00012036302438710197,1.0001203702683066,-13.477593796141683,-9.001910003437736
official,10240,"[27, 0]",favor_plus,1083,32,0.004576776008227667,1.0045872654440366,-8.134893595443257,-5.264200831992909
official,10240,"[27, 0]",favor_plus,1083,64,0.0009655511112371475,1.0009660174057764,-8.717192011824856,-6.650395753264759
official,10240,"[27, 0]",favor_plus,1083,128,0.00015949949848269396,1.000159512219204,-9.409210890749394,-8.036486351096778
official,10240,"[27, 0]",favor_plus,1120,16,0.0011441987835333148,1.0011448536286953,-11.093780678660762,-6.746260060241978
official,10240,"[27, 0]",favor_plus,1120,32,0.00027447591728745144,1.0002745135892486,-11.544829243641749,-8.13232003371883
official,10240,"[27, 0]",favor_plus,1120,64,6.314673763766745e-05,1.0000631487314349,-12.15409653997672,-9.515748803222088
official,10240,"[27, 0]",favor_plus,1120,128,1.4433915078532651e-05,1.000014434019248,-12.695179591967797,-10.791883160684623
official,10240,"[27, 0]",favor_plus,1157,16,-1.0778313493816124e-07,0.9999998922168709,-16.63519776820151,-18.283875308786065
official,10240,"[27, 0]",favor_plus,1157,32,-1.3013465214728114e-07,0.9999998698653563,-16.520438452559105,-19.43799480383722
official,10240,"[27, 0]",favor_plus,1157,64,0.04138401759613943,1.0422522719171303,-11.912276284169486,-3.1637797035800492
official,10240,"[27, 0]",favor_plus,1157,128,0.010503559661106188,1.0105589156858916,-12.489948239230607,-4.5500719322043
official,10240,"[27, 0]",centered_favor_plus,1009,16,2.074108977893481,7.957453032740497,-5.663924202376892,1.9408101357670855
official,10240,"[27, 0]",centered_favor_plus,1009,32,1.1633628004514867,3.200678441975714,-5.427380054178269,0.7927515953978368
official,10240,"[27, 0]",centered_favor_plus,1009,64,6.474645822301075,648.4895064110588,-1.7507900767563438,6.473638781625809
official,10240,"[27, 0]",centered_favor_plus,1009,128,5.600132175958971,270.46215365822957,-2.239322083835024,5.59721832772407
official,10240,"[27, 0]",centered_favor_plus,1046,16,0.32594931313690917,1.3853451482933041,-5.769135588410297,-0.9375397538305332
official,10240,"[27, 0]",centered_favor_plus,1046,32,2.2628283544237497,9.610231905951384,-4.640143955714895,2.1551917251213926
official,10240,"[27, 0]",centered_favor_plus,1046,64,6.126226950100185,457.70595125574783,-3.631191210441644,6.124155725422005
official,10240,"[27, 0]",centered_favor_plus,1046,128,4.9550486316321996,141.88950652346853,-1.815598749966144,4.950283462487489
official,10240,"[27, 0]",centered_favor_plus,1083,16,7.515542380158919,1836.3632132067282,-4.317660874305127,7.515012204006419
official,10240,"[27, 0]",centered_favor_plus,1083,32,6.130917810387948,459.85802952899695,-4.783057309804761,6.128777341172887
official,10240,"[27, 0]",centered_favor_plus,1083,64,4.767039841338698,117.57069842184475,-2.4783757764829026,4.75993602339145
official,10240,"[27, 0]",centered_favor_plus,1083,128,3.44406487359807,31.313987214770055,-2.9989727356425,3.4148919710199994
official,10240,"[27, 0]",centered_favor_plus,1120,16,14.239841760028314,1528567.7747573634,-1.1256668325218335,14.239841530317898
official,10240,"[27, 0]",centered_favor_plus,1120,32,12.853549134072024,382142.60676870693,-1.7991758601243184,12.853547383075862
official,10240,"[27, 0]",centered_favor_plus,1120,64,11.467271301985313,95537.23081718411,-2.3475275040022865,11.467262836249924
official,10240,"[27, 0]",centered_favor_plus,1120,128,10.081123518939709,23887.808876716266,-2.845235578182141,10.081086522026075
official,10240,"[27, 0]",centered_favor_plus,1157,16,3.097497982606637,22.142481043925375,-2.9795777170045223,3.0560796625267894
official,10240,"[27, 0]",centered_favor_plus,1157,32,2.333581826898854,10.314821349621798,-3.4733226830817063,2.23824377588142
official,10240,"[27, 0]",centered_favor_plus,1157,64,3.563817571338048,35.29769171665069,-3.3007654579029406,3.5372248700138087
official,10240,"[27, 0]",centered_favor_plus,1157,128,2.4120311540040076,11.156598917443732,-3.656176518666348,2.3231973037757623
official,10240,"[27, 0]",sderf,1009,16,6.064350612651909,430.2431924491581,-3.177508209655917,6.062217867709007
official,10240,"[27, 0]",sderf,1009,32,4.692208450603411,109.09384232587263,-3.7609569223232313,4.683430061666618
official,10240,"[27, 0]",sderf,1009,64,7.32845860957625,1523.0323742693813,0.12984692802026476,7.3292969192893995
official,10240,"[27, 0]",sderf,1009,128,6.0413504205757995,420.4604501189931,-0.48763236996240966,6.041892909862698
official,10240,"[27, 0]",sderf,1046,16,8.165908034823095,3518.9151843299537,-0.30098727520780244,8.166044480743773
official,10240,"[27, 0]",sderf,1046,32,6.7817979158981805,881.6524369229791,-0.9876243543678047,6.781508554755147
official,10240,"[27, 0]",sderf,1046,64,5.544853791116658,255.917158145842,-1.4967110030833624,5.542693458154465
official,10240,"[27, 0]",sderf,1046,128,5.812178466678765,334.34669602939897,-1.848173339242237,5.8101277412623755
official,10240,"[27, 0]",sderf,1083,16,5.7654551643938134,319.08424677594115,-2.543784891933276,5.762810163079779
official,10240,"[27, 0]",sderf,1083,32,4.389736955418236,80.61920974480259,-3.210200275891607,4.378268416511318
official,10240,"[27, 0]",sderf,1083,64,5.474587523031857,238.5520494084899,-0.6648646343177109,5.474707767524546
official,10240,"[27, 0]",sderf,1083,128,4.236180865933049,69.14327948750669,-0.9737032990512215,4.232636483202979
official,10240,"[27, 0]",sderf,1120,16,2.6041483546628843,13.51970640351773,-3.95353696527361,2.5303642704707503
official,10240,"[27, 0]",sderf,1120,32,1.903319771693498,6.708126968431457,-4.47309796436782,1.7458814476999134
official,10240,"[27, 0]",sderf,1120,64,2.5415942608920834,12.699901796709412,-4.173365346206301,2.4622095489673494
official,10240,"[27, 0]",sderf,1120,128,3.841092445338978,46.57632875020426,-1.9845746688689818,3.825401520445448
official,10240,"[27, 0]",sderf,1157,16,5.471182406576325,237.74113331495064,0.28259225900400864,5.478111823032203
official,10240,"[27, 0]",sderf,1157,32,4.540171960884041,93.70691265761245,-0.3651446938941554,4.544306026979763
official,10240,"[27, 0]",sderf,1157,64,3.2179243060380887,24.976223343009543,-1.0415815989542523,3.2060748627812803
official,10240,"[27, 0]",sderf,1157,128,9.513610493896008,13542.80235815912,-0.583228811158742,9.513619073099209
official,10240,"[27, 0]",aderf,1009,16,3.1485848508846077,23.303063925725663,-4.4365002600752295,3.105784996646486
official,10240,"[27, 0]",aderf,1009,32,1.8854504831728292,6.589322152263061,-5.068201864614984,1.7231075407123093
official,10240,"[27, 0]",aderf,1009,64,0.8749688604647355,2.398800595268334,-5.719049441619193,0.3402979486372253
official,10240,"[27, 0]",aderf,1009,128,0.2993955485729893,1.3490431300370618,-6.333572054770473,-1.0424366380634806
official,10240,"[27, 0]",aderf,1046,16,0.8928327604310976,2.442037569830392,-6.350635427164281,0.36847523727128184
official,10240,"[27, 0]",aderf,1046,32,0.3565133184116629,1.4283405536194749,-6.687294433649596,-0.842032748480884
official,10240,"[27, 0]",aderf,1046,64,0.10532739284360847,1.1110743085937071,-7.300896720344017,-2.185476283257662
official,10240,"[27, 0]",aderf,1046,128,2.1403033973896886,8.502016727302628,-6.019068466503009,2.0158200126749595
official,10240,"[27, 0]",aderf,1083,16,0.4561052305551925,1.5779163810471046,-7.120431707407716,-0.5455322987787987
official,10240,"[27, 0]",aderf,1083,32,0.13495752089652555,1.1444881664874507,-7.733790681178688,-1.9285161986253545
official,10240,"[27, 0]",aderf,1083,64,0.05379001023328087,1.0552629844592363,-7.8506750678318635,-2.881654541079911
official,10240,"[27, 0]",aderf,1083,128,4.1814979151360046,65.4638390838545,-4.321192954402134,4.166516486191227
official,10240,"[27, 0]",aderf,1120,16,2.073253964496528,7.950652211602781,-6.173390073406015,1.939435020401671
official,10240,"[27, 0]",aderf,1120,32,1.0071848004413952,2.7378824699713182,-6.832818888660032,0.5539070101991808
official,10240,"[27, 0]",aderf,1120,64,0.6194306788196438,1.8578700159462158,-5.48072281421841,-0.14363639061470135
official,10240,"[27, 0]",aderf,1120,128,0.21313914183458013,1.2375568351927735,-6.043386079297073,-1.4175627536368633
official,10240,"[27, 0]",aderf,1157,16,4.480563154332491,88.28437640796719,-3.859103036028796,4.469654542822088
official,10240,"[27, 0]",aderf,1157,32,3.131505255421359,22.908436651023813,-4.53603673157129,3.0878495539829043
official,10240,"[27, 0]",aderf,1157,64,1.8676525484387676,6.473083300766421,-5.21593158186303,1.7018241940284096
official,10240,"[27, 0]",aderf,1157,128,0.9445795577880409,2.571731886608846,-5.555418612403322,0.4570860464770501
official,10240,"[27, 6]",favor_plus,1009,16,2.3262258669927426e-05,1.0000232625292385,-14.047292756145271,-10.602702427062738
official,10240,"[27, 6]",favor_plus,1009,32,5.359125281670815e-06,1.0000053591396418,-14.63314330364758,-11.984195391893095
official,10240,"[27, 6]",favor_plus,1009,64,0.00014562819195865798,1.0001456387962586,-11.549598256885716,-8.710058378744653
official,10240,"[27, 6]",favor_plus,1009,128,4.198472437275908e-05,1.0000419856057436,-12.111056073467022,-9.845551217962095
official,10240,"[27, 6]",favor_plus,1046,16,-1.104882786262737e-08,0.9999999889511721,-18.956469177646603,-21.14588766397778
official,10240,"[27, 6]",favor_plus,1046,32,-7.736211010716034e-09,0.999999992263789,-19.349029329792664,-22.507620245083544
official,10240,"[27, 6]",favor_plus,1046,64,4.505999598638643e-07,1.0000004506000615,-16.292902979694944,-14.29593013897847
official,10240,"[27, 6]",favor_plus,1046,128,0.01723633017846911,1.017385732867809,-9.650378176220983,-4.044724155219324
official,10240,"[27, 6]",favor_plus,1083,16,-9.404714100587474e-09,0.999999990595286,-19.155222490839765,-22.38509855751623
official,10240,"[27, 6]",favor_plus,1083,32,-6.29828656729243e-09,0.9999999937017134,-19.568356305424054,-23.735411771838855
official,10240,"[27, 6]",favor_plus,1083,64,1.5412152832736528e-08,1.0000000154121529,-17.429058417617796,-16.484471287990953
official,10240,"[27, 6]",favor_plus,1083,128,7.271949781193106e-05,1.0000727221419388,-11.564333300724321,-9.296770473095298
official,10240,"[27, 6]",favor_plus,1120,16,-1.1912478991438943e-06,0.9999988087528104,-13.639807464114181,-13.639105679899089
official,10240,"[27, 6]",favor_plus,1120,32,6.90226183337881e-07,1.0000006902264216,-13.346887656342755,-12.45817880777901
official,10240,"[27, 6]",favor_plus,1120,64,0.00023708215926126623,1.0002371102654575,-10.355271598505459,-8.10919986116088
official,10240,"[27, 6]",favor_plus,1120,128,4.335699289010105e-05,1.000043357932818,-11.048186315016654,-9.49549348308815
official,10240,"[27, 6]",favor_plus,1157,16,-2.60513507736924e-07,0.9999997394865262,-15.75363272398951,-17.41145949322551
official,10240,"[27, 6]",favor_plus,1157,32,-1.460465035401057e-07,0.9999998539535071,-16.386538326784777,-18.79648650698664
official,10240,"[27, 6]",favor_plus,1157,64,-1.4015148238029024e-07,0.9999998598485275,-16.446627448373423,-19.376613356410278
official,10240,"[27, 6]",favor_plus,1157,128,-2.2959655122034133e-07,0.9999997704034751,-15.939608229033297,-18.47354953279852
official,10240,"[27, 6]",centered_favor_plus,1009,16,2.9236161635972295,18.60845716362743,-3.3390571814417704,2.8724000029997647
official,10240,"[27, 6]",centered_favor_plus,1009,32,3.075508185399944,21.6608868614506,-3.9152871037145065,3.030170245998411
official,10240,"[27, 6]",centered_favor_plus,1009,64,3.2487820708588786,25.758948230953624,-3.259423906150597,3.212284923331117
official,10240,"[27, 6]",centered_favor_plus,1009,128,2.22390428717809,9.243349196926733,-2.7270970781929336,2.1251516076168784
official,10240,"[27, 6]",centered_favor_plus,1046,16,1.042450253937468,2.8361578143696473,-5.578812893953329,0.6117808806058633
official,10240,"[27, 6]",centered_favor_plus,1046,32,0.5358973791736068,1.7089811584474852,-5.400288045424025,-0.33126938869319034
official,10240,"[27, 6]",centered_favor_plus,1046,64,3.9363245388681856,51.22996111219649,-2.6821747866361516,3.91933201986817
official,10240,"[27, 6]",centered_favor_plus,1046,128,3.104659525513695,22.301624548333027,-2.2716380960380294,3.0684208076939665
official,10240,"[27, 6]",centered_favor_plus,1083,16,2.453870488626965,11.633286196170694,-2.9808027094361824,2.3734899018289735
official,10240,"[27, 6]",centered_favor_plus,1083,32,1.3160062049911427,3.7285007344751633,-3.632472819485989,1.022955162362976
official,10240,"[27, 6]",centered_favor_plus,1083,64,0.8759086779457291,2.401056089711723,-3.961990683436299,0.3640224324891417
official,10240,"[27, 6]",centered_favor_plus,1083,128,4.9573395836975624,142.21494121679726,-2.3426764399568247,4.951642833908496
official,10240,"[27, 6]",centered_favor_plus,1120,16,0.14961927570001674,1.161391988393352,-6.538631464363729,-1.806153030725019
official,10240,"[27, 6]",centered_favor_plus,1120,32,0.3619929156289642,1.4361887674302058,-4.871390584179398,-0.7951485180982143
official,10240,"[27, 6]",centered_favor_plus,1120,64,2.238294147213741,9.377321306311636,-3.5133185982506783,2.132616961353367
official,10240,"[27, 6]",centered_favor_plus,1120,128,1.4582840207755685,4.298576927259923,-3.870241877579609,1.2060557066739737
official,10240,"[27, 6]",centered_favor_plus,1157,16,0.09086902698975728,1.0951255639734947,-6.456177858131591,-2.3200655902614518
official,10240,"[27, 6]",centered_favor_plus,1157,32,0.02727854739794789,1.0276540132514274,-6.259623200944811,-3.458468123531672
official,10240,"[27, 6]",centered_favor_plus,1157,64,6.476257264230809,649.5353520261041,-2.207462556205665,6.475055620571469
official,10240,"[27, 6]",centered_favor_plus,1157,128,5.101071899472311,164.19781655746127,-2.8603263369834266,5.095664420930483
official,10240,"[27, 6]",sderf,1009,16,2.3843924049016203,10.852466755696287,-4.96177385361009,2.2891419123506083
official,10240,"[27, 6]",sderf,1009,32,3.6314858027723713,37.7688920728832,-4.15650733970234,3.6055037256774956
official,10240,"[27, 6]",sderf,1009,64,7.536291513826693,1874.8642088339584,0.2361494126560153,7.537108693457602
official,10240,"[27, 6]",sderf,1009,128,6.157873254031482,472.42228349573764,-0.4478010040580447,6.1584616722351
official,10240,"[27, 6]",sderf,1046,16,1.659386318332199,5.25608429193572,-4.982921731499008,1.4515651860912815
official,10240,"[27, 6]",sderf,1046,32,7.184157853032644,1318.3785021832866,-2.875253990616864,7.183484681386224
official,10240,"[27, 6]",sderf,1046,64,5.800062820170635,330.3203100361193,-3.562494052960428,5.797203131060558
official,10240,"[27, 6]",sderf,1046,128,6.378639725499112,589.1257895783839,-3.39068053451566,6.377055399170212
official,10240,"[27, 6]",sderf,1083,16,1.0116287939201383,2.750076677233522,-5.781553360851092,0.563177733650809
official,10240,"[27, 6]",sderf,1083,32,0.7232258345000301,2.061071172900396,-5.866562828848135,0.06460385496022347
official,10240,"[27, 6]",sderf,1083,64,0.6156508893616046,1.8508609132565705,-5.088164257011757,-0.14710934826411126
official,10240,"[27, 6]",sderf,1083,128,6.6243786939647125,753.2360770212548,-0.7580253771192922,6.624295292474587
official,10240,"[27, 6]",sderf,1120,16,6.209153346087335,497.28004890654927,-4.772640857673746,6.207174467190869
official,10240,"[27, 6]",sderf,1120,32,4.830315565029451,125.25047909024204,-5.318224233099626,4.822378413986831
official,10240,"[27, 6]",sderf,1120,64,3.547848654873766,34.73850253194755,-4.254798428276873,3.5194808679497687
official,10240,"[27, 6]",sderf,1120,128,2.3905965997383865,10.920006873286335,-4.663865801694113,2.2964530049582415
official,10240,"[27, 6]",sderf,1157,16,4.126103060837193,61.936090860296346,-5.507188166891888,4.109958787602695
official,10240,"[27, 6]",sderf,1157,32,11.503334912268617,99045.52899796811,0.7282767848314347,11.50336664480533
official,10240,"[27, 6]",sderf,1157,64,10.117133464646907,24763.68302302142,0.04097448454068875,10.117177223377572
official,10240,"[27, 6]",sderf,1157,128,8.745640035769934,6283.233627438282,-0.5861932382250536,8.745658001357272
official,10240,"[27, 6]",aderf,1009,16,0.6482047778638107,1.9121050925926453,-9.965364681521416,-0.09189700962887493
official,10240,"[27, 6]",aderf,1009,32,0.2957264248630394,1.3441023935324992,-8.855837929705784,-1.0659878375844212
official,10240,"[27, 6]",aderf,1009,64,4.286697172317558,72.72587037337514,-4.428284267336613,4.273184234730351
official,10240,"[27, 6]",aderf,1009,128,2.9405204911006777,18.925694404622245,-5.12062744153409,2.8869012400294576
official,10240,"[27, 6]",aderf,1046,16,1.5712913328085798,4.812859185652804,-7.109078008419616,1.3388081481379395
official,10240,"[27, 6]",aderf,1046,32,0.6692797911780571,1.9528303683879735,-7.800404992602191,-0.04745906860978266
official,10240,"[27, 6]",aderf,1046,64,0.2139331138167182,1.2385398108221362,-8.446602790632006,-1.4314211603083784
official,10240,"[27, 6]",aderf,1046,128,0.05795817052109144,1.059670669311307,-9.065159244305432,-2.8150467358546845
official,10240,"[27, 6]",aderf,1083,16,7.082551110719429e-06,1.000007082576192,-14.936304368573637,-11.769804463897025
official,10240,"[27, 6]",aderf,1083,32,2.432682507380596e-05,1.0000243271209734,-14.446851240763467,-10.581120603610339
official,10240,"[27, 6]",aderf,1083,64,0.01795148557424478,1.018113581995849,-10.733001304136799,-4.008687654826902
official,10240,"[27, 6]",aderf,1083,128,0.01882594667789065,1.019004272102567,-11.047002567915335,-3.9614159074838993
official,10240,"[27, 6]",aderf,1120,16,0.0002237597689370829,1.0002237848050215,-11.835873591376993,-8.3421269188651
official,10240,"[27, 6]",aderf,1120,32,0.00019560385385765676,1.0001956229855389,-12.431878072667512,-8.499344831037275
official,10240,"[27, 6]",aderf,1120,64,0.0029279593648867176,1.0029322500245117,-11.24916401331497,-5.82314510505652
official,10240,"[27, 6]",aderf,1120,128,8.602298965489979,5444.161154141387,1.526443065395883,8.603804685853989
official,10240,"[27, 6]",aderf,1157,16,3.099945588750932e-05,1.0000309999363757,-13.656793094816509,-10.308634214197822
official,10240,"[27, 6]",aderf,1157,32,0.5123926588671835,1.669280439237139,-8.35728184129155,-0.40085106622787237
official,10240,"[27, 6]",aderf,1157,64,0.15462877114293405,1.1672245732228013,-9.032562814715575,-1.7869899506648803
official,10240,"[27, 6]",aderf,1157,128,0.050636704617393065,1.0519406586713014,-9.07760991520329,-2.9532659273606594
internal,131072,"[14, 0]",favor_plus,predefined_union_of_five_blocks,640,-3.9295672432160344e-05,0.9999607050996326,-10.754802027950436,-12.594548758915115
internal,131072,"[14, 0]",centered_favor_plus,predefined_union_of_five_blocks,640,2.160470048459079,8.675214471433042,-2.9686609952589262,2.051293909783775
internal,131072,"[14, 0]",sderf,predefined_union_of_five_blocks,640,9.37320405995795,11768.762563765033,-0.804682409606309,9.373195092099792
internal,131072,"[14, 0]",aderf,predefined_union_of_five_blocks,640,9.57063986854239,14337.587560881922,-0.89205813686212,9.570627287746525
internal,131072,"[14, 6]",favor_plus,predefined_union_of_five_blocks,640,2.774460317724752,16.02997356820754,-4.642183576876689,2.7113279456121706
internal,131072,"[14, 6]",centered_favor_plus,predefined_union_of_five_blocks,640,5.917357185214523,371.42879809673815,-2.460525537598441,5.915122175760237
internal,131072,"[14, 6]",sderf,predefined_union_of_five_blocks,640,8.359165371028201,4269.1301393332415,-3.0046183266378677,8.358954325755148
internal,131072,"[14, 6]",aderf,predefined_union_of_five_blocks,640,6.47149078611589,646.4467227752956,-1.5461892507166426,6.470602641460234
internal,131072,"[27, 0]",favor_plus,predefined_union_of_five_blocks,640,0.0011724870787782433,1.0011731747104733,-10.034851311299288,-6.67595761543419
internal,131072,"[27, 0]",centered_favor_plus,predefined_union_of_five_blocks,640,4.900521656623485,134.35985111299772,-2.7284197187711223,4.894030284181973
internal,131072,"[27, 0]",sderf,predefined_union_of_five_blocks,640,7.4765332211369335,1766.1074466608607,-1.1161613492547606,7.476337896477094
internal,131072,"[27, 0]",aderf,predefined_union_of_five_blocks,640,1.6353337021226309,5.1311699936812865,-5.595008216549635,1.420358226348153
internal,131072,"[27, 6]",favor_plus,predefined_union_of_five_blocks,640,0.002971895738870143,1.0029763161989755,-10.376614725275298,-5.796351392068958
internal,131072,"[27, 6]",centered_favor_plus,predefined_union_of_five_blocks,640,5.058644984531774,157.37712334414712,-1.633879661542223,5.054763593764356
internal,131072,"[27, 6]",sderf,predefined_union_of_five_blocks,640,9.587154474262231,14576.333134824923,-0.39301510699913034,9.58717848804498
internal,131072,"[27, 6]",aderf,predefined_union_of_five_blocks,640,0.9882406688446517,2.6865038622707584,-7.644596684492329,0.5232250969126699
official,10240,"[14, 0]",favor_plus,predefined_union_of_five_blocks,640,-3.920035955866056e-05,0.9999608004087654,-10.830471880372409,-14.796489538847846
official,10240,"[14, 0]",centered_favor_plus,predefined_union_of_five_blocks,640,0.14791998740151993,1.1594201244346758,-3.142899800443513,-1.4035013116614774
official,10240,"[14, 0]",sderf,predefined_union_of_five_blocks,640,1.2710234914681928,3.5644989302675,-2.7576570206287405,0.9900538492900743
official,10240,"[14, 0]",aderf,predefined_union_of_five_blocks,640,6.564135193535537,709.1983116347352,-0.2573859761581865,6.56490497732193
official,10240,"[14, 6]",favor_plus,predefined_union_of_five_blocks,640,1.914382693840089,6.782750470745786,-6.638437169119317,1.7553320775011638
official,10240,"[14, 6]",centered_favor_plus,predefined_union_of_five_blocks,640,2.3694178881182966,10.691167017035982,-4.539182784738088,2.273416936508612
official,10240,"[14, 6]",sderf,predefined_union_of_five_blocks,640,2.2016616709395858,9.040022568709098,-3.760070104026193,2.0902067366051167
official,10240,"[14, 6]",aderf,predefined_union_of_five_blocks,640,3.9607765284480787,52.498076374893415,-3.661542074825901,3.942541775851522
official,10240,"[27, 0]",favor_plus,predefined_union_of_five_blocks,640,0.0004565890906235442,1.0004566933432886,-10.313823720000688,-7.5558601435239385
official,10240,"[27, 0]",centered_favor_plus,predefined_union_of_five_blocks,640,6.881821426070176,974.3995411693191,-2.518105181075362,6.880960242571106
official,10240,"[27, 0]",sderf,predefined_union_of_five_blocks,640,6.357627228722134,576.8759365371419,-0.9970575318629582,6.3571728285413815
official,10240,"[27, 0]",aderf,predefined_union_of_five_blocks,640,1.3756408287749051,3.9576120621639888,-5.350385765075327,1.087586629370806
official,10240,"[27, 6]",favor_plus,predefined_union_of_five_blocks,640,0.0006709837275740523,1.000671208887512,-10.866513192649544,-7.251115682428659
official,10240,"[27, 6]",centered_favor_plus,predefined_union_of_five_blocks,640,2.666208685772998,14.385326381651653,-2.6802632347068056,2.6043487971206236
official,10240,"[27, 6]",sderf,predefined_union_of_five_blocks,640,5.782772403558456,324.6580269419066,-1.0745951309212296,5.781795119670125
official,10240,"[27, 6]",aderf,predefined_union_of_five_blocks,640,5.38437645322672,217.97414464877977,-0.08164453651157921,5.388237334498136
internal,131072,"[14, 0]",partition,,16,-1.302341902065364,0.2718942970329921,,
internal,131072,"[14, 0]",galerkin,,16,-1.7635139072018822,0.17144137505973858,,
internal,131072,"[14, 0]",partition,,32,-1.5116563264917662,0.22054438176749944,,
internal,131072,"[14, 0]",galerkin,,32,-1.7643884303939041,0.17129151114046443,,
internal,131072,"[14, 0]",partition,,64,-1.5772173159798186,0.2065490600260428,,
internal,131072,"[14, 0]",galerkin,,64,-1.761876146863494,0.17172238499482154,,
internal,131072,"[14, 0]",partition,,128,-1.5931588638764,0.20328245484317584,,
internal,131072,"[14, 0]",galerkin,,128,-1.761422482421505,0.17180030700867427,,
internal,131072,"[14, 6]",partition,,16,-0.7565059750319854,0.4693033231953576,,
internal,131072,"[14, 6]",galerkin,,16,-0.7539308827040921,0.47051337991759645,,
internal,131072,"[14, 6]",partition,,32,-0.7589508950892595,0.46815731560686913,,
internal,131072,"[14, 6]",galerkin,,32,-0.7425013975331107,0.47592195535435433,,
internal,131072,"[14, 6]",partition,,64,-0.7600217373660121,0.4676562612841022,,
internal,131072,"[14, 6]",galerkin,,64,-0.7389067415708802,0.4776358095613762,,
internal,131072,"[14, 6]",partition,,128,-0.760826932278531,0.4672798584008883,,
internal,131072,"[14, 6]",galerkin,,128,-0.7352784932977969,0.4793719385114526,,
internal,131072,"[27, 0]",partition,,16,-0.22553093823067377,0.7980923685001348,,
internal,131072,"[27, 0]",galerkin,,16,-0.5930355449167901,0.5526471507143726,,
internal,131072,"[27, 0]",partition,,32,-0.2350373990458017,0.7905412835861951,,
internal,131072,"[27, 0]",galerkin,,32,-0.6431486587974632,0.5256347711743983,,
internal,131072,"[27, 0]",partition,,64,-0.24309064894605584,0.7842004236075844,,
internal,131072,"[27, 0]",galerkin,,64,-0.6687904443317352,0.5123278922694695,,
internal,131072,"[27, 0]",partition,,128,-0.2489748289513257,0.7795995964771218,,
internal,131072,"[27, 0]",galerkin,,128,-0.6788630250852058,0.5071933307563775,,
