dataset,factor2,head,head_index,idiv_per_mass,logcosh,m,method,output_nmse,row_l1,seed_count,seed_max,seed_mean,seed_median,seed_min,source
internal,0.07297611236572266,L14H6,1,10.340374653480545,3.582351152339997,64,learned_shared,1.2344629750010332,0.9587925071277392,3,96.50830428514705,41.00720650129316,16.805343277287,9.707971941445445,same_context
internal,0.19400755564371744,L27H0,2,2.8197802616365926,1.4500999313037397,64,learned_shared,0.41665661850276353,1.0791181310958078,3,5.897965098002407,3.2702556151584172,2.812529379694664,1.1002723677781803,same_context
internal,0.17342472076416016,L27H6,3,3.1675448869846385,1.605959992562049,64,learned_shared,1.1179790576184783,1.1154963548630488,3,18.84401837766655,8.698249259585515,5.267086717457136,1.9836426836328565,same_context
internal,0.09047953287760417,L14H0,0,9.539466815787703,3.4277441268565956,64,learned_untied,1.246968844551781,0.4629070277917446,3,4697.57030631103,2397.3265887286975,2044.746536236474,449.66292363858815,same_context
internal,0.07633113861083984,L14H6,1,10.249466316893466,3.4934677265768954,64,learned_untied,1.211740240219663,0.9598247913873341,3,71.84745019163009,47.16117386462807,63.30315251646218,6.332918885791945,same_context
internal,0.187287966410319,L27H0,2,2.829323717703987,1.4277478302930422,64,learned_untied,0.4334792807836614,1.0808747756351071,3,5.156860315049252,3.6916354436555188,4.7890861251468575,1.1289598907704477,same_context
internal,0.17136255900065103,L27H6,3,3.136004277304975,1.5508670102982072,64,learned_untied,1.1573841709713586,1.1144642333916215,3,13.385076688317756,6.783792475164265,4.489513227788282,2.476787509386757,same_context
internal,0.0037929534912109373,L14H0,0,15.793343426868091,12.949853190801926,64,sderf_orf,2.3681112712780092,0.7385790638057604,10,35.392972177621786,5.108094873703158,1.0684373328220642,1.0014201246700294,same_context
internal,0.002089977264404297,L14H6,1,27.367622757153775,14.545762945621775,64,sderf_orf,2.4855638266739772,1.4704526901908577,10,8.20902321799339,1.9372725340614494,1.000736292941389,1.0000085414289421,same_context
internal,0.04193572998046875,L27H0,2,7.905036184096765,4.575943389583409,64,sderf_orf,0.6921285221145418,1.437734753727744,10,440.6360545823904,56.725586125474265,2.955994800259216,1.013970474915075,same_context
internal,0.0360468864440918,L27H6,3,7.321335979908044,4.948712488204868,64,sderf_orf,2.140190176534116,1.5488406190218689,10,155.8221794914444,37.21483924568113,6.499182548329166,1.3643121681997332,same_context
internal,,L14H0,0,,,128,SVD,,,1,0.0017171575643599635,0.0017171575643599635,0.0017171575643599635,0.0017171575643599635,same_context
internal,,L14H6,1,,,128,SVD,,,1,2.5800293802734512e-05,2.5800293802734512e-05,2.5800293802734512e-05,2.5800293802734512e-05,same_context
internal,,L27H0,2,,,128,SVD,,,1,2.1533149980569632e-05,2.1533149980569632e-05,2.1533149980569632e-05,2.1533149980569632e-05,same_context
internal,,L27H6,3,,,128,SVD,,,1,4.433265049823244e-05,4.433265049823244e-05,4.433265049823244e-05,4.433265049823244e-05,same_context
internal,,L14H0,0,,,128,NMF,,,1,0.001736256848193436,0.001736256848193436,0.001736256848193436,0.001736256848193436,same_context
internal,,L14H6,1,,,128,NMF,,,1,8.287980616539557e-05,8.287980616539557e-05,8.287980616539557e-05,8.287980616539557e-05,same_context
internal,,L27H0,2,,,128,NMF,,,1,5.616531104684909e-05,5.616531104684909e-05,5.616531104684909e-05,5.616531104684909e-05,same_context
internal,,L27H6,3,,,128,NMF,,,1,0.00010834145623340869,0.00010834145623340869,0.00010834145623340869,0.00010834145623340869,same_context
internal,0.019173812866210938,L14H0,0,10.468300826111525,5.734100383353078,128,aderf_orf,2.131872379873402,0.7615297899025397,10,232.66883308919907,50.153174986102336,5.838265612637811,0.9993891632178996,same_context
internal,0.027239894866943358,L14H6,1,13.029030437612818,4.988996636894244,128,aderf_orf,1.3766647549031625,1.1323400029572988,10,1.5739663355404176,1.1247039336893525,1.0194322498617985,1.0012388057012769,same_context
internal,0.06377506256103516,L27H0,2,9.16912524482005,3.102503784913755,128,aderf_orf,0.7729631104275795,1.4305534882709317,10,2.4415645843383347,1.2448940789870298,1.064628294474566,1.0013781586334232,same_context
internal,0.015439414978027343,L27H6,3,12.007201105467093,5.81601509830502,128,aderf_orf,2.225108142095179,1.4990695652167123,10,1.9552779109798766,1.1310879935848333,1.0029234291341682,0.9999937917975866,same_context
internal,0.022918701171875,L14H0,0,10.18354246022265,5.050947593548948,128,balanced_orf,2.0402234673027744,0.7843814006796582,10,4.990570055446959,1.4835791694688554,1.0014463281748518,0.9968856740740917,same_context
internal,0.032736778259277344,L14H6,1,12.529498874628729,4.415035286521559,128,balanced_orf,1.39410865190791,1.1547615850757977,10,1.066480581437869,1.0118476149733167,1.0011825651296546,0.9998246467696517,same_context
internal,0.1682352066040039,L27H0,2,3.6998792734587953,1.5162672860161965,128,balanced_orf,0.40209474726364486,1.0724730665518234,10,10.324665455536048,2.9229397141724855,1.596810147133593,1.0177708806187242,same_context
internal,0.15469655990600586,L27H6,3,3.6577593069097993,1.630608157573295,128,balanced_orf,0.7503200911811327,1.0342629831608716,10,15.135664046502804,3.500671234699044,1.2701164753674963,1.0766984435533833,same_context
internal,0.029068565368652342,L14H0,0,9.601178183080481,4.952295763518566,128,balanced_sderf_orf,3.2497440475203043,1.0849218355880617,10,273.0692708267171,28.686988442847962,1.1522043430940743,1.0048351918207639,same_context
internal,0.04274559020996094,L14H6,1,10.934446753423543,4.161264943022912,128,balanced_sderf_orf,1.701503809806793,1.2752488833684632,10,18.12796024120828,3.843074064490332,1.498658667819301,1.0023021538659656,same_context
internal,0.19779796600341798,L27H0,2,3.1638014649605246,1.320048364213986,128,balanced_sderf_orf,0.5029211225129631,1.0866929161389967,10,45.95372178829694,10.083125849998591,4.202071654558212,1.1851920394387836,same_context
internal,0.18623828887939453,L27H6,3,3.012480241386828,1.3966907673927675,128,balanced_sderf_orf,1.1001633261680943,1.0707297960193412,10,35.13836549129245,9.414922829460915,3.852772240043455,1.1859171440784733,same_context
internal,0.02811269760131836,L14H0,0,9.752588807156604,4.951250627867099,128,balanced_sderf_sobol,3.489141891119253,1.1429436272155624,10,66.01920062795155,10.468737728574684,1.239705826248606,0.9995741712573378,same_context
internal,0.04330368041992187,L14H6,1,11.114658544775667,4.102239065543134,128,balanced_sderf_sobol,1.9087079227977086,1.3835398552163094,10,34.37163200403219,5.194141440144858,1.0938701045571422,0.8477113417034864,same_context
internal,0.18770780563354492,L27H0,2,3.0365710629643847,1.3162363216626312,128,balanced_sderf_sobol,0.5071137105270933,1.079307266001009,10,47.494635796758175,8.20836664191678,3.828000339835361,1.3147902865432706,same_context
internal,0.18117141723632812,L27H6,3,3.2989615217760617,1.3930474038977985,128,balanced_sderf_sobol,0.9544770759919654,1.0632087587499393,10,3096.460957924524,315.65182529341416,2.3992601747371105,1.0410130885739497,same_context
internal,0.13410663604736328,L14H0,0,8.96115015690595,2.564281750914699,128,balanced_sderf_sobol_mass,3.489141891119253,1.1429436272155624,10,14921.309593156204,3145.1927385165172,357.60824362988166,2.7170461300345625,same_context
internal,0.10929040908813477,L14H6,1,10.299935481558412,2.873876512746771,128,balanced_sderf_sobol_mass,1.9087079227977086,1.3835398552163094,10,4246.335346787978,439.11289020529983,2.9094021009138142,0.8728583533251856,same_context
internal,0.21195049285888673,L27H0,2,3.0404395486780293,1.2431541043545846,128,balanced_sderf_sobol_mass,0.5071137105270933,1.079307266001009,10,78.51645057550134,13.265104789234636,5.056402242940164,1.1047957119788991,same_context
internal,0.20625677108764648,L27H6,3,3.281949872126597,1.2937896634125337,128,balanced_sderf_sobol_mass,0.9544770759919654,1.0632087587499393,10,3534.962408018732,362.66526333887225,2.4702894703190625,1.037872076205417,same_context
internal,0.00015592575073242188,L14H0,0,25.164234509924878,18.45055256961069,128,favor_orf,1.8917145910749578,0.593787642700186,10,1.0000056828468227,0.9999861152380147,0.9999885643204953,0.9999551460957377,same_context
internal,0.0017441749572753907,L14H6,1,33.64864960843508,15.175577207158392,128,favor_orf,1.4513201452151787,1.0313582632275256,10,1.2658649095176384,1.0276804891366793,1.0000751171810291,0.9999965320669076,same_context
internal,0.0010577201843261718,L27H0,2,16.68832257566222,10.883549965019892,128,favor_orf,1.1716662308140022,1.4991602581752008,10,1.0001087980772527,1.00001316098918,0.9999997494616695,0.9999967354703645,same_context
internal,0.002399635314941406,L27H6,3,16.33373094667556,10.70645193440096,128,favor_orf,3.9970183531340253,1.6156060947586623,10,1.5113093290491033,1.0511391788308273,1.0000006455425552,0.9999962377932478,same_context
internal,0.10981369018554688,L14H0,0,8.234602745203299,2.788922615585669,128,learned_shared,1.2261799738780113,0.44396710498526365,3,2901.57765986697,1367.9731797918205,922.5622348519564,279.77964465653554,same_context
internal,0.10043748219807942,L14H6,1,8.690103127124319,2.783559748432831,128,learned_shared,1.1493837540133394,0.943426362816617,3,38.012642195196435,24.463054939423117,33.75626207465598,1.6202605484169315,same_context
internal,0.2568855285644531,L27H0,2,2.2958361196569386,1.0632624349145448,128,learned_shared,0.39773629340994604,0.9997508433209598,3,2.2366367201917225,1.9973981730576746,2.112772933527321,1.6427848654539805,same_context
internal,0.21162001291910806,L27H6,3,2.5465486597103335,1.2617965039369066,128,learned_shared,0.9905176534746348,1.0501444307545487,3,13.104207946913085,6.680582991560933,3.867994463971108,3.069546563798606,same_context
internal,0.11623318990071614,L14H0,0,7.717932667770037,2.696782967852027,128,learned_untied,1.2275663629818632,0.4525621712252299,3,1260.1830895640414,766.4220733266333,938.6891914219577,100.39393899390036,same_context
internal,0.10511207580566406,L14H6,1,8.578063683358595,2.696980308630804,128,learned_untied,1.134312685858955,0.9440480008890976,3,58.24096272006996,28.681448215900986,25.869002072459043,1.9343798551739628,same_context
internal,0.2480300267537435,L27H0,2,2.297437330947437,1.0506452069448355,128,learned_untied,0.4061542264508949,0.9979852109720224,3,3.006465727196955,2.4225673491860023,2.8195480402953037,1.441688280065748,same_context
internal,0.2100102106730143,L27H6,3,2.5416458110170637,1.221386644349918,128,learned_untied,1.0028538124070654,1.04255896835193,3,13.9486160261676,8.299595828708837,7.721944653929855,3.228226806029056,same_context
internal,0.005194759368896485,L14H0,0,13.72737289900289,10.939060979956507,128,sderf_orf,2.391303940387485,0.7524934373822563,10,15.104702004905182,3.944100960142529,1.6758156988065482,1.000001917169713,same_context
internal,0.003318500518798828,L14H6,1,23.423548591501167,12.02593641761839,128,sderf_orf,2.296294963302267,1.4315208297671238,10,2.8013567078347603,1.2709028229364805,1.0013418003004153,1.0000004140376046,same_context
internal,0.055344772338867185,L27H0,2,6.5901743554244945,3.716175722601073,128,sderf_orf,0.7137744375834811,1.3937930928193052,10,321.8114920687729,56.5336968267985,13.793566021546432,1.3238729639700384,same_context
internal,0.053195953369140625,L27H6,3,5.907278012960516,3.801920311522834,128,sderf_orf,1.712915687579614,1.477036691231932,10,146.49695731672384,30.599491221998306,9.909167924039117,1.220153229389951,same_context
official,,L14H0,0,,,16,SVD,,,1,0.0004481198606117732,0.0004481198606117732,0.0004481198606117732,0.0004481198606117732,product
official,,L14H6,1,,,16,SVD,,,1,0.005573597627363902,0.005573597627363902,0.005573597627363902,0.005573597627363902,product
official,,L27H0,2,,,16,SVD,,,1,0.032852983753517015,0.032852983753517015,0.032852983753517015,0.032852983753517015,product
official,,L27H6,3,,,16,SVD,,,1,0.015254530618920757,0.015254530618920757,0.015254530618920757,0.015254530618920757,product
official,,L14H0,0,,,16,NMF,,,1,0.00044989065770128725,0.00044989065770128725,0.00044989065770128725,0.00044989065770128725,product
official,,L14H6,1,,,16,NMF,,,1,0.005641215237030384,0.005641215237030384,0.005641215237030384,0.005641215237030384,product
official,,L27H0,2,,,16,NMF,,,1,0.03689076929695165,0.03689076929695165,0.03689076929695165,0.03689076929695165,product
official,,L27H6,3,,,16,NMF,,,1,0.016996892578020634,0.016996892578020634,0.016996892578020634,0.016996892578020634,product
official,0.008451175689697266,L14H0,0,11.966371770757993,8.842556980921444,16,aderf_orf,,,10,5.369798841879715,1.5151443911889457,1.0154399830503507,0.9992331764877744,product
official,0.013740921020507812,L14H6,1,8.710053551742366,7.3967670003300245,16,aderf_orf,,,10,2033.8687212941284,238.81601208349275,5.93736372657029,1.0053609654430704,product
official,0.04251260757446289,L27H0,2,10.170917428502705,5.003658392190091,16,aderf_orf,,,10,18.593035052903314,5.837280230715173,1.3515655071418569,1.003533248731244,product
official,0.007408618927001953,L27H6,3,15.219367700150524,8.834394157265354,16,aderf_orf,,,10,2336.9973547743134,246.88857092364032,1.0002153923448622,1.000005895734553,product
official,0.011270809173583984,L14H0,0,10.276329126059778,7.504382246193188,16,balanced_orf,,,10,36.33025171973835,4.643221152063607,1.000775512635601,0.9984242538764614,product
official,0.019088172912597658,L14H6,1,7.861021393607414,6.198874324328574,16,balanced_orf,,,10,1.4910588977771542,1.1721004721124213,1.0855166128174552,0.9986417247412263,product
official,0.09078998565673828,L27H0,2,4.670611592315126,2.7084704132909345,16,balanced_orf,,,10,1439.0297466461268,277.6338701220226,32.41048281969361,1.0504106439237741,product
official,0.0865060806274414,L27H6,3,4.670653704097925,2.8497474941156637,16,balanced_orf,,,10,621.1834217714232,67.12722403695268,5.867738443435684,1.062611337118363,product
official,0.013958454132080078,L14H0,0,11.369083244278414,8.070544205227803,16,balanced_sderf_orf,,,10,8921.610575776614,896.2306937083965,1.1032388887775673,0.9994266677270179,product
official,0.018770885467529298,L14H6,1,8.973496917994296,7.082590134766756,16,balanced_sderf_orf,,,10,274.9720951960923,35.513650764639955,1.7222445669097828,1.160482134195843,product
official,0.09053831100463867,L27H0,2,4.7309625136075395,2.879228819828361,16,balanced_sderf_orf,,,10,3906.9354331019154,609.7665493918795,118.36139788360116,2.5703583845091083,product
official,0.07587547302246093,L27H6,3,4.9332687301790505,3.23740931030389,16,balanced_sderf_orf,,,10,2833.325044731347,333.77396899606583,25.000476274278896,2.0543095481456977,product
official,0.013325881958007813,L14H0,0,11.591922408738364,8.017523517056867,16,balanced_sderf_sobol,,,10,13.348905017458362,3.537801067402466,1.017861756459399,1.0001794292595256,product
official,0.021074199676513673,L14H6,1,8.96854430334592,6.648960832024161,16,balanced_sderf_sobol,,,10,816.0530962338878,103.02289495237798,8.81765944268172,1.1387947203799451,product
official,0.08206987380981445,L27H0,2,8.384627309541097,2.861633041297946,16,balanced_sderf_sobol,,,10,512298.4896474194,57495.32637480543,25.77511825136275,6.00782249662264,product
official,0.08657321929931641,L27H6,3,5.545608565075969,2.8473692750524915,16,balanced_sderf_sobol,,,10,169447.5517464774,16953.046263688248,4.730642680556397,3.072101090269076,product
official,0.06534528732299805,L14H0,0,9.27239320154061,4.675611909915822,16,balanced_sderf_sobol_mass,,,10,5611.1508466826,1007.6185022542855,59.813312048471445,8.49930604644308,product
official,0.060854625701904294,L14H6,1,9.72340039242043,4.602094958385573,16,balanced_sderf_sobol_mass,,,10,33782.86220673099,7941.228500499873,1204.9360833628846,16.24699368842666,product
official,0.10508613586425782,L27H0,2,8.607263120117121,2.7185226586480318,16,balanced_sderf_sobol_mass,,,10,1031657.5008935682,103479.38198249522,151.7531115738152,10.850820336754657,product
official,0.09341363906860352,L27H6,3,4.948929858775569,2.8364518943992554,16,balanced_sderf_sobol_mass,,,10,28086.739550833936,2831.856265326738,8.526285381238035,1.2676121943524057,product
official,6.7901611328125e-05,L14H0,0,20.22155931802599,21.529447144910666,16,favor_orf,,,10,0.999999494814286,0.9999295976462317,0.9999938160394063,0.9994538707969187,product
official,0.0008159637451171875,L14H6,1,16.98566272205683,17.09475512399991,16,favor_orf,,,10,23.599691758409396,3.260429270866271,0.9998071539875333,0.9943462019491589,product
official,0.0004940032958984375,L27H0,2,18.53134350623979,14.472135153597346,16,favor_orf,,,10,1.0015168970448525,1.0001577631921925,0.9999998426676022,0.9999292481773658,product
official,0.00022754669189453124,L27H6,3,19.230280440849654,14.729699122671269,16,favor_orf,,,10,1.0000073752100682,0.9999998386498629,0.9999996362548219,0.9999972633319204,product
official,0.04224681854248047,L14H0,0,6.753111820334948,5.454596012709843,16,learned_shared,,,3,3104.891345665414,1744.5280467834093,1143.2647894217446,985.4280052630698,product
official,0.04911041259765625,L14H6,1,4.938717284533159,4.862374468537907,16,learned_shared,,,3,1335.4024193060295,558.7334746386965,180.0714461889424,160.7265584211178,product
official,0.1359408696492513,L27H0,2,2.4944203597509476,2.157308586308698,16,learned_shared,,,3,40.65263195380598,27.851144820281075,25.367432833876578,17.53336967316066,product
official,0.10871410369873047,L27H6,3,2.8748160727782017,2.5318462082383455,16,learned_shared,,,3,6.093223111250901,3.534308950461521,2.8985713442240635,1.6111323959095982,product
official,0.045247395833333336,L14H0,0,8.401635509589745,5.360682484141969,16,learned_untied,,,3,13149.717544929068,5947.837598371038,3708.199540028451,985.5957101555956,product
official,0.05221080780029297,L14H6,1,4.6832767447399055,4.760361987863658,16,learned_untied,,,3,520.0383411019444,281.3528153056327,194.37192841576498,129.6481763991888,product
official,0.125701904296875,L27H0,2,2.5359773421640166,2.1678421582089835,16,learned_untied,,,3,50.84059049036433,30.140136129329523,20.51363499425945,19.066182903364787,product
official,0.10357443491617839,L27H6,3,2.8914185343762853,2.489551422033364,16,learned_untied,,,3,6.591825429971558,3.8881875689305474,3.737394271919709,1.3353430049003754,product
official,0.001960563659667969,L14H0,0,15.052824819107261,17.98012024401946,16,sderf_orf,,,10,99.68112397965255,11.383018013308124,0.9999448788497687,0.997624986952332,product
official,0.001415252685546875,L14H6,1,18.388461306162664,18.29138362362573,16,sderf_orf,,,10,2614.765710650543,327.38245879951853,1.072708212913794,0.9983682321860083,product
official,0.01776742935180664,L27H0,2,10.930164615114602,7.905579304136674,16,sderf_orf,,,10,25371.00356587435,2550.698839694569,11.73809947104992,1.206853286778923,product
official,0.020526027679443358,L27H6,3,9.227840886806682,7.74020741828717,16,sderf_orf,,,10,141.81421156033505,34.195219735361555,21.106353172778558,1.630295517364182,product
official,,L14H0,0,,,32,SVD,,,1,7.454214672978997e-05,7.454214672978997e-05,7.454214672978997e-05,7.454214672978997e-05,product
official,,L14H6,1,,,32,SVD,,,1,0.001859619759460171,0.001859619759460171,0.001859619759460171,0.001859619759460171,product
official,,L27H0,2,,,32,SVD,,,1,0.010703048189751202,0.010703048189751202,0.010703048189751202,0.010703048189751202,product
official,,L27H6,3,,,32,SVD,,,1,0.004992945718700448,0.004992945718700448,0.004992945718700448,0.004992945718700448,product
official,,L14H0,0,,,32,NMF,,,1,7.646301311172261e-05,7.646301311172261e-05,7.646301311172261e-05,7.646301311172261e-05,product
official,,L14H6,1,,,32,NMF,,,1,0.0019469104581233828,0.0019469104581233828,0.0019469104581233828,0.0019469104581233828,product
official,,L27H0,2,,,32,NMF,,,1,0.013874869394201423,0.013874869394201423,0.013874869394201423,0.013874869394201423,product
official,,L27H6,3,,,32,NMF,,,1,0.006206071387298562,0.006206071387298562,0.006206071387298562,0.006206071387298562,product
official,0.011602973937988282,L14H0,0,10.391044578635656,7.4535024753302865,32,aderf_orf,,,10,12316.638336025786,1233.2399057840516,1.1214590187803957,0.9953124575390804,product
official,0.019008064270019533,L14H6,1,7.142871264367811,6.149549792158394,32,aderf_orf,,,10,515.6066307885225,65.9770875814315,4.8602887642189465,0.9897428002905695,product
official,0.048430347442626955,L27H0,2,8.88772937121747,4.1393776437426855,32,aderf_orf,,,10,45.30155255412533,6.497469767307642,1.1073487840066654,1.0023536287116053,product
official,0.009820079803466797,L27H6,3,13.247778221689202,7.509512386741409,32,aderf_orf,,,10,584.8965549734015,62.489149074017995,1.0005447947015853,1.0000013731972621,product
official,0.016100978851318358,L14H0,0,9.05456302057581,6.363428448546202,32,balanced_orf,,,10,9.686040407590815,1.9076160774405657,1.0025877678268362,0.9958413039240585,product
official,0.022884368896484375,L14H6,1,6.80541115469912,5.352475021119514,32,balanced_orf,,,10,58.76994766940335,7.3049204694366185,1.1522804347727993,1.0021020612519753,product
official,0.11378774642944336,L27H0,2,3.8495259250538725,2.185734031772993,32,balanced_orf,,,10,383.3430455272164,87.84401397772368,9.927593745235553,1.204227513228999,product
official,0.11720867156982422,L27H6,3,4.178239921930217,2.2141150489568995,32,balanced_orf,,,10,5494.774965805228,575.8434738206313,4.450742088631714,1.3557201567039325,product
official,0.018497371673583986,L14H0,0,9.613978820529907,6.743892313290739,32,balanced_sderf_orf,,,10,2229.6296349426366,224.75820621685435,1.1027435142577233,0.9961905988560392,product
official,0.02884674072265625,L14H6,1,7.109111694579852,5.488535408227138,32,balanced_sderf_orf,,,10,14933.651100470373,1526.8572381689057,8.777849933705896,1.4456806904477053,product
official,0.12521142959594728,L27H0,2,3.985403039064631,2.1301757295251025,32,balanced_sderf_orf,,,10,8623.993996408495,1011.2863282672645,62.95129300062737,3.3159406269222136,product
official,0.10389823913574218,L27H6,3,6.757734650866051,2.435513653243496,32,balanced_sderf_orf,,,10,195842.8257743582,19747.498583265624,45.966118774873294,4.126151780786779,product
official,0.018841934204101563,L14H0,0,10.222138144985752,6.60518422097054,32,balanced_sderf_sobol,,,10,939.1037339719679,95.47181113803755,1.2554593489131802,0.9985465620858032,product
official,0.0286163330078125,L14H6,1,7.672869352892978,5.400521610404121,32,balanced_sderf_sobol,,,10,891.036366540198,95.75115033756609,3.41128218489221,1.0529471884684123,product
official,0.11246633529663086,L27H0,2,5.442518422362005,2.1601681213050146,32,balanced_sderf_sobol,,,10,128073.71161670226,14407.835373103857,118.97306318710355,4.598886874438766,product
official,0.11692667007446289,L27H6,3,4.154877122029928,2.180262479357731,32,balanced_sderf_sobol,,,10,42359.391693848105,4246.920193785175,6.49954787159434,2.591666049406601,product
official,0.10185661315917968,L14H0,0,13.102866092450938,3.340559578068968,32,balanced_sderf_sobol_mass,,,10,1355356.6919813808,136671.95174565245,271.27854269543786,13.661105286298058,product
official,0.081884765625,L14H6,1,7.256658257138993,3.636519504556495,32,balanced_sderf_sobol_mass,,,10,6940.450588806147,1503.0176100230015,291.9723591449074,4.257972497021393,product
official,0.13631753921508788,L27H0,2,5.447896926663479,2.054149980423395,32,balanced_sderf_sobol_mass,,,10,219888.60022426315,22152.330838707418,181.01981520635917,18.833479224260415,product
official,0.11957502365112305,L27H6,3,3.9733262744243207,2.20296166560219,32,balanced_sderf_sobol_mass,,,10,17685.75426733458,1779.5573559848187,7.407094686268628,1.4361302420023117,product
official,0.00010776519775390625,L14H0,0,18.82228348773583,19.245641148348195,32,favor_orf,,,10,0.999999347140486,0.9999531577918571,0.9999899261608439,0.9996587375648369,product
official,0.0006745338439941406,L14H6,1,16.01699889508531,16.13888308456539,32,favor_orf,,,10,6.609006974185819,1.5599191597765873,0.9996966185881841,0.9947141266715188,product
official,0.000872039794921875,L27H0,2,16.225054592894814,12.488086622641069,32,favor_orf,,,10,1.0040772808804597,1.0006224461428102,0.9999997439356758,0.9998982404074881,product
official,0.002678203582763672,L27H6,3,16.656854110262877,12.55253446136967,32,favor_orf,,,10,18.98048237060177,2.798042822349933,0.9999999374483319,0.9999523780071167,product
official,0.06545480092366536,L14H0,0,5.630760171188533,4.1519241560947995,32,learned_shared,,,3,1113.1008550150389,792.2150500727666,1087.1843080775277,176.35998712573343,product
official,0.07236131032307942,L14H6,1,4.494271260308994,3.7938519927483694,32,learned_shared,,,3,1172.5156304286634,500.54057777986185,226.90401114121622,102.20209176970589,product
official,0.16592693328857422,L27H0,2,2.180622478372665,1.7005857304214196,32,learned_shared,,,3,292.6819757644763,101.27658857637557,6.416460350128424,4.73132961452198,product
official,0.14744154612223306,L27H6,3,2.5475929922203338,1.901882703597094,32,learned_shared,,,3,15.015031533307656,8.393899276363788,6.912300161936948,3.2543661338467587,product
official,0.06887245178222656,L14H0,0,6.087310143964809,4.0714499663473545,32,learned_untied,,,3,3326.0593811165804,1712.588333898618,1265.5511439059085,546.1544766733648,product
official,0.07568931579589844,L14H6,1,4.279155767535002,3.706937178216118,32,learned_untied,,,3,574.3190212601608,289.05485006844805,169.88229183936835,122.96323710581515,product
official,0.1575892766316732,L27H0,2,2.2143695968657053,1.692733663291594,32,learned_untied,,,3,272.52585483037774,95.28548581150704,7.7944389769301194,5.536163627213262,product
official,0.14222145080566406,L27H6,3,2.5593913779607713,1.8538745846818854,32,learned_untied,,,3,15.613565032995773,9.204989050745823,9.31685512218992,2.6845469970517755,product
official,0.0027148246765136717,L14H0,0,13.088431362689807,14.845140904444037,32,sderf_orf,,,10,25.496226129470287,3.5871394215547445,1.0005360532613357,0.985797631965461,product
official,0.0024765968322753907,L14H6,1,15.831264549611399,14.949653049735662,32,sderf_orf,,,10,654.4372318926231,122.74443604296478,1.6259688759031126,0.9989405999696117,product
official,0.03980684280395508,L27H0,2,7.118391754702562,5.103594130594216,32,sderf_orf,,,10,6368.23094830581,918.9054694155259,31.837693741501596,11.664379484133981,product
official,0.028992271423339842,L27H6,3,7.3505541274669195,5.967656252301606,32,sderf_orf,,,10,36.89499107105341,11.789267609905831,11.339959995319202,1.2786621545781476,product
official,,L14H0,0,,,64,SVD,,,1,1.3742779020571094e-05,1.3742779020571094e-05,1.3742779020571094e-05,1.3742779020571094e-05,product
official,,L14H6,1,,,64,SVD,,,1,0.0004661500394718979,0.0004661500394718979,0.0004661500394718979,0.0004661500394718979,product
official,,L27H0,2,,,64,SVD,,,1,0.0022312018424248434,0.0022312018424248434,0.0022312018424248434,0.0022312018424248434,product
official,,L27H6,3,,,64,SVD,,,1,0.0011304214493567143,0.0011304214493567143,0.0011304214493567143,0.0011304214493567143,product
official,,L14H0,0,,,64,NMF,,,1,1.5560337432991e-05,1.5560337432991e-05,1.5560337432991e-05,1.5560337432991e-05,product
official,,L14H6,1,,,64,NMF,,,1,0.0005384605989776956,0.0005384605989776956,0.0005384605989776956,0.0005384605989776956,product
official,,L27H0,2,,,64,NMF,,,1,0.003806465883079414,0.003806465883079414,0.003806465883079414,0.003806465883079414,product
official,,L27H6,3,,,64,NMF,,,1,0.0017798767165734147,0.0017798767165734147,0.0017798767165734147,0.0017798767165734147,product
official,0.01439495086669922,L14H0,0,8.83532943715846,6.468691056648579,64,aderf_orf,,,10,3076.4553525701867,308.7909648720714,1.0527054326609318,0.9920489946159541,product
official,0.024376392364501953,L14H6,1,6.111702204028589,5.221915251284418,64,aderf_orf,,,10,128.99054738547522,18.117901009517247,4.625753289084365,0.9984927329791005,product
official,0.05585536956787109,L27H0,2,8.037110816513959,3.4839321250689244,64,aderf_orf,,,10,12.009591029408254,2.778903219326034,1.7483936287354473,1.005812101558667,product
official,0.014951229095458984,L27H6,3,11.277400926920404,6.144514529785087,64,aderf_orf,,,10,146.92268328632804,27.141529939696852,1.003059004783799,0.999998745097797,product
official,0.021069049835205078,L14H0,0,8.35798370822953,5.422652276625142,64,balanced_orf,,,10,3.0978163091173854,1.2132209504775655,0.9992443103440907,0.9903698901768935,product
official,0.031798362731933594,L14H6,1,5.624180633260739,4.438997990445434,64,balanced_orf,,,10,16.28146709880415,3.377461961892659,1.3025295787125992,0.9822380943469874,product
official,0.15176162719726563,L27H0,2,3.1617903252050445,1.6857504382641628,64,balanced_orf,,,10,705.2874783436035,108.0304082226698,14.602419479674126,2.756302650527213,product
official,0.14675817489624024,L27H6,3,3.3062758720280767,1.7514316357274855,64,balanced_orf,,,10,1375.122353502944,147.4143297682292,3.9033202533758624,1.3351708805393807,product
official,0.02374114990234375,L14H0,0,8.694160359311283,5.6567638890446466,64,balanced_sderf_orf,,,10,557.3740471665818,56.914350972724755,1.1379332736870462,1.0133047961814239,product
official,0.036396121978759764,L14H6,1,6.477604318451702,4.560483305014906,64,balanced_sderf_orf,,,10,13354.756615690667,1724.0263604285524,20.674472907189127,1.2843079103816555,product
official,0.16389617919921876,L27H0,2,2.940570231618607,1.5997278915390447,64,balanced_sderf_orf,,,10,2157.0639303538073,261.00169981824064,29.366380238284908,8.564816665880155,product
