folder,objective,method,m,steps,split,metric,layer,head,seeds,documents,mean,seed_std,parameters,training_seconds,feature_pair_ms
fits_dimensions,row,kan_positive,128,2000,test_long,kernel_nmse,27,0,3,8,1.0082860787709553,0.042349660802898065,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,kernel_nmse,27,6,3,8,1.5174453804890315,0.09835000454581187,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,0,0,3,8,0.9620286474625269,0.0042193635878545,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,0,6,3,8,1.0031745433807373,0.0001976998009349079,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,14,0,3,8,0.5329103767871857,0.043933244073890584,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,14,6,3,8,0.41507499540845555,0.010477846959320927,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,27,0,3,8,0.9009787489970525,0.007607946492630666,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,attention_nmse,27,6,3,8,0.9951503028472265,0.02271327237040938,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,0,0,3,8,0.058952614975472294,0.0008830882629865936,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,0,6,3,8,0.9343914513786634,0.017966356839771474,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,14,0,3,8,1.5649057527383168,0.07842824371808459,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,14,6,3,8,1.1034370337923367,0.024495280910774783,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,27,0,3,8,0.21320851085086664,0.0021382649188357895,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,output_nmse,27,6,3,8,0.3573029600083828,0.007968256376558574,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,0,0,3,8,1.2636756151914597,0.02098670591384623,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,0,6,3,8,1.9985421200593312,0.00019036949386713227,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,14,0,3,8,1.4591747274001439,0.06146767385745497,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,14,6,3,8,1.3363249053557713,0.012883688450351847,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,27,0,3,8,1.206456904609998,0.00797877524945768,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,row_l1,27,6,3,8,1.2318718880414963,0.023172841881515326,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,0,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,0,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,14,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,14,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,27,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,negative_fraction,27,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,0,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,0,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,14,0,3,8,0.833740234375,0.000244140625,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,14,6,3,8,0.88232421875,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,27,0,3,8,0.08479817708333333,0.001588478295568289,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_long,top1_agreement,27,6,3,8,0.007405598958333333,0.0007458619295175521,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,0,0,3,8,0.6610948766271273,0.011685702665589619,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,0,6,3,8,0.9346649448076884,0.003524825719030395,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,14,0,3,8,0.13186242959151664,0.0003186934850008533,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,14,6,3,8,0.13524452301984033,0.0020712039372859955,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,27,0,3,8,0.6606454427043597,0.009212770866429357,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,kernel_nmse,27,6,3,8,0.6798516139388084,0.008894088765624591,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,0,0,3,8,0.6676441902915636,0.007052550833459326,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,0,6,3,8,0.9556255241235098,0.001468615123691435,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,14,0,3,8,0.1459490570705384,0.002760842657055185,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,14,6,3,8,0.14218528444568315,0.005996701235853472,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,27,0,3,8,0.6288866524895033,0.0036359072045378535,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,attention_nmse,27,6,3,8,0.6142325587570667,0.007490217262056623,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,0,0,3,8,0.04031618890197327,0.0009277293827098776,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,0,6,3,8,0.8537173594037691,0.03221858045076276,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,14,0,3,8,0.7185103346904119,0.008745851602608417,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,14,6,3,8,0.5558197448650996,0.00990849428249422,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,27,0,3,8,0.15595483065893254,0.000818115193560651,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,output_nmse,27,6,3,8,0.2642475363487999,0.00661014239425163,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,0,0,3,8,0.7147859235604604,0.00941672195469711,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,0,6,3,8,1.938739612698555,0.0010253768015791376,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,14,0,3,8,0.5980160099764665,0.019644013122687105,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,14,6,3,8,0.7880824829141299,0.0038577889185971532,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,27,0,3,8,0.8001408825318018,0.003720377973825364,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,row_l1,27,6,3,8,0.8032031233112017,0.009418308717663785,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,0,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,0,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,14,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,14,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,27,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,negative_fraction,27,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,0,0,3,8,0.26904296875,0.007205251251647318,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,0,6,3,8,0.22005208333333334,0.026261104475368027,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,14,0,3,8,0.855712890625,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,14,6,3,8,0.8994140625,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,27,0,3,8,0.202880859375,0.003758497148032386,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,ood,top1_agreement,27,6,3,8,0.14900716145833334,0.008179014589356924,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,0,0,3,20,0.5867228532830874,0.002035789600185043,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,0,6,3,20,0.9987374524275462,0.0002111741031387025,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,14,0,3,20,0.19994309345881145,0.005498890503275782,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,14,6,3,20,0.13285689999659858,0.001799266715943045,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,27,0,3,20,0.5738792429367702,0.00036576422263999924,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,kernel_nmse,27,6,3,20,0.6096562415361404,0.006390505291451698,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,0,0,3,20,0.5188800061742465,0.006824328556421547,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,0,6,3,20,1.0543753683567048,0.022552659746510172,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,14,0,3,20,0.06870380205412706,0.0015990172057014777,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,14,6,3,20,0.07759382091462612,0.0005326764551366299,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,27,0,3,20,0.5397682840625445,0.006073918771367236,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,attention_nmse,27,6,3,20,0.5651777034004529,0.006154971112719106,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,0,0,3,20,0.02949525509029627,0.0015847392105184006,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,0,6,3,20,1.0064160019159318,0.0394838577864194,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,14,0,3,20,0.9303374628225963,0.015812094979846897,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,14,6,3,20,0.3318624111513297,0.0014378653583575938,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,27,0,3,20,0.16040941141545773,0.0033510118094603166,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,output_nmse,27,6,3,20,0.30734103148182235,0.006194527831391217,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,0,0,3,20,0.6101705481608709,0.015319705349135043,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,0,6,3,20,1.9071982224782307,0.0036750280443068974,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,14,0,3,20,0.3544038544098536,0.031073722537898765,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,14,6,3,20,0.5617115517457326,0.008557793605193573,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,27,0,3,20,0.7604872624079387,0.000920283430865615,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,row_l1,27,6,3,20,0.7640126893917719,0.0061080794967752795,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,0,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,0,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,14,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,14,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,27,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,negative_fraction,27,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,0,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,0,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,14,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,14,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,27,0,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,nonpositive_denominator_fraction,27,6,3,20,0.0,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,0,0,3,20,0.2349609375,0.00042567372495513564,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,0,6,3,20,0.002799479166666667,0.000563818622255494,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,14,0,3,20,0.95947265625,0.0,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,14,6,3,20,0.9504882812499998,1.3597399555105182e-16,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,27,0,3,20,0.30185546874999997,0.00412359225209325,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,128,2000,test_block,top1_agreement,27,6,3,20,0.21884765625,0.007297477223542728,98592,24.040028233701985,2.8681315951877173
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,0,0,3,12,0.5287355176276631,0.02674590052403351,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,0,6,3,12,0.925371226337221,0.0032569681081717574,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,14,0,3,12,0.15229516269432172,0.0005895558614626485,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,14,6,3,12,0.14261052571237087,0.001973275408463814,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,27,0,3,12,0.671722776359982,0.012070996690998993,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,kernel_nmse,27,6,3,12,0.6560906685060925,0.006788824610975105,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,0,0,3,12,0.5465285927057266,0.03997225791674548,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,0,6,3,12,0.9507684293720459,0.002630245661188425,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,14,0,3,12,0.15614556355608833,0.004685528418893014,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,14,6,3,12,0.13702506954885188,0.0012451511146601584,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,27,0,3,12,0.6560918175511891,0.011718663188798993,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,attention_nmse,27,6,3,12,0.6373218629095291,0.006581084817481589,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,0,0,3,12,0.01937283140917619,0.004503522539787006,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,0,6,3,12,0.8333470722039541,0.00454343435157695,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,14,0,3,12,0.7107099476787778,0.007732617968532311,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,14,6,3,12,0.5467861253354284,0.00279165729405336,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,27,0,3,12,0.1715811865611209,0.005237327564473551,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,output_nmse,27,6,3,12,0.2938564945426252,0.00415074377222956,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,0,0,3,12,0.5934952845176061,0.003944436151108734,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,0,6,3,12,1.933323472738266,0.003834006643697435,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,14,0,3,12,0.6391133930948046,0.0033964399439415935,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,14,6,3,12,0.8255360258950128,0.008789702329365646,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,27,0,3,12,0.8333702716562482,0.012666786305235905,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,row_l1,27,6,3,12,0.8122546474138895,0.0070034767159259,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,0,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,0,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,14,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,14,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,27,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,negative_fraction,27,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,0,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,0,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,14,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,14,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,27,0,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,nonpositive_denominator_fraction,27,6,3,12,0.0,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,0,0,3,12,0.4217664930555555,0.014805234796239505,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,0,6,3,12,0.24717881944444445,0.012188933343457553,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,14,0,3,12,0.8300238715277778,9.396977037589428e-05,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,14,6,3,12,0.8766276041666666,0.0,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,27,0,3,12,0.19466145833333334,0.009660622559734182,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,validation,top1_agreement,27,6,3,12,0.14892578125,0.01278990368286272,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,0,0,3,20,0.5374025026957194,0.021421745226602482,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,0,6,3,20,0.9261651694774627,0.0029583827005358384,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,14,0,3,20,0.1450782533735037,0.00028237777359527144,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,14,6,3,20,0.1267100457722942,0.0016873937398795274,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,27,0,3,20,0.6267293026049933,0.011126705786396176,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,kernel_nmse,27,6,3,20,0.6276497572660447,0.007469797356085641,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,0,0,3,20,0.5590190852681797,0.03524952834070809,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,0,6,3,20,0.9508791397015254,0.0026724769868644266,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,14,0,3,20,0.15509152809778848,0.003508418840520136,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,14,6,3,20,0.12173971241960924,0.0010470367220708039,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,27,0,3,20,0.6180456270774206,0.0116583565693341,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,attention_nmse,27,6,3,20,0.6149777342875798,0.007422302994972386,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,0,0,3,20,0.019473292507852118,0.004692670906119616,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,0,6,3,20,0.8328584035237631,0.004920326501278908,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,14,0,3,20,0.6997367650270462,0.004570598350190644,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,14,6,3,20,0.5305199975768725,0.0024636347621560866,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,27,0,3,20,0.14530209464331467,0.0034316425822095106,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,output_nmse,27,6,3,20,0.2934409538904826,0.003652701271002578,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,row_l1,0,0,3,20,0.5968042145172755,0.0037756514398688285,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,row_l1,0,6,3,20,1.9333636621634165,0.003875211371935157,61536,23.307827509318788,2.8462876213921438
fits_dimensions,row,kan_positive,32,2000,test,row_l1,14,0,3,20,0.6384991973638535,0.0034151968773674162,61536,23.307827509318788,2.8462876213921438
