loss,training_documents,budget_scale,method,seed,parameters,split,metric,layer,head,value
logcosh,64,1,mlp,11,73856,test_block,raw_nmse,14,0,0.9999375066353092
logcosh,64,1,mlp,11,73856,test_block,raw_nmse,14,6,0.9999909638912333
logcosh,64,1,mlp,11,73856,test_block,raw_nmse,27,0,0.9981091851487551
logcosh,64,1,mlp,11,73856,test_block,raw_nmse,27,6,0.9983308938281316
logcosh,64,1,mlp,29,73856,test_block,raw_nmse,14,0,0.999940045450192
logcosh,64,1,mlp,29,73856,test_block,raw_nmse,14,6,0.9999901038678918
logcosh,64,1,mlp,29,73856,test_block,raw_nmse,27,0,0.9981055970622216
logcosh,64,1,mlp,29,73856,test_block,raw_nmse,27,6,0.9983057706692232
logcosh,64,1,mlp,47,73856,test_block,raw_nmse,14,0,0.9999456048991651
logcosh,64,1,mlp,47,73856,test_block,raw_nmse,14,6,0.9999888617968308
logcosh,64,1,mlp,47,73856,test_block,raw_nmse,27,0,0.9982232370744565
logcosh,64,1,mlp,47,73856,test_block,raw_nmse,27,6,0.9983903760348247
logcosh,4096,1,mulkan,11,73856,train,logcosh,14,0,1.1262976700815948
logcosh,4096,1,mulkan,11,73856,train,logcosh,14,6,1.1164682648122102
logcosh,4096,1,mulkan,11,73856,train,logcosh,27,0,0.3866027720766624
logcosh,4096,1,mulkan,11,73856,train,logcosh,27,6,0.41049998508349816
logcosh,4096,1,mulkan,29,73856,train,logcosh,14,0,1.2014807971371972
logcosh,4096,1,mulkan,29,73856,train,logcosh,14,6,1.1401206612923296
logcosh,4096,1,mulkan,29,73856,train,logcosh,27,0,0.38268384862408844
logcosh,4096,1,mulkan,29,73856,train,logcosh,27,6,0.42374067028722673
logcosh,4096,1,mulkan,47,73856,train,logcosh,14,0,1.2136392863876497
logcosh,4096,1,mulkan,47,73856,train,logcosh,14,6,1.1366065167435169
logcosh,4096,1,mulkan,47,73856,train,logcosh,27,0,0.37397152061117966
logcosh,4096,1,mulkan,47,73856,train,logcosh,27,6,0.3944575691176118
logcosh,4096,1,mulkan,11,73856,train,log_mae,14,0,1.6648883148281373
logcosh,4096,1,mulkan,11,73856,train,log_mae,14,6,1.6528463483060611
logcosh,4096,1,mulkan,11,73856,train,log_mae,27,0,0.799133055005895
logcosh,4096,1,mulkan,11,73856,train,log_mae,27,6,0.8306067610376952
logcosh,4096,1,mulkan,29,73856,train,log_mae,14,0,1.7458533263110114
logcosh,4096,1,mulkan,29,73856,train,log_mae,14,6,1.6790041138551248
logcosh,4096,1,mulkan,29,73856,train,log_mae,27,0,0.7940744153868252
logcosh,4096,1,mulkan,29,73856,train,log_mae,27,6,0.8475904333519181
logcosh,4096,1,mulkan,47,73856,train,log_mae,14,0,1.7595215690522013
logcosh,4096,1,mulkan,47,73856,train,log_mae,14,6,1.6751227624368936
logcosh,4096,1,mulkan,47,73856,train,log_mae,27,0,0.782744489998856
logcosh,4096,1,mulkan,47,73856,train,log_mae,27,6,0.8096319014384266
logcosh,4096,1,mulkan,11,73856,train,factor2,14,0,0.27363061904907227
logcosh,4096,1,mulkan,11,73856,train,factor2,14,6,0.27805328369140625
logcosh,4096,1,mulkan,11,73856,train,factor2,27,0,0.5399188995361328
logcosh,4096,1,mulkan,11,73856,train,factor2,27,6,0.5231842994689941
logcosh,4096,1,mulkan,29,73856,train,factor2,14,0,0.26250362396240234
logcosh,4096,1,mulkan,29,73856,train,factor2,14,6,0.27289867401123047
logcosh,4096,1,mulkan,29,73856,train,factor2,27,0,0.5429706573486328
logcosh,4096,1,mulkan,29,73856,train,factor2,27,6,0.5146870613098145
logcosh,4096,1,mulkan,47,73856,train,factor2,14,0,0.25929975509643555
logcosh,4096,1,mulkan,47,73856,train,factor2,14,6,0.27353334426879883
logcosh,4096,1,mulkan,47,73856,train,factor2,27,0,0.5487241744995117
logcosh,4096,1,mulkan,47,73856,train,factor2,27,6,0.5341801643371582
logcosh,4096,1,mulkan,11,73856,train,factor10,14,0,0.7399873733520508
logcosh,4096,1,mulkan,11,73856,train,factor10,14,6,0.7433028221130371
logcosh,4096,1,mulkan,11,73856,train,factor10,27,0,0.9630241394042969
logcosh,4096,1,mulkan,11,73856,train,factor10,27,6,0.9576005935668945
logcosh,4096,1,mulkan,29,73856,train,factor10,14,0,0.7192940711975098
logcosh,4096,1,mulkan,29,73856,train,factor10,14,6,0.7364535331726074
logcosh,4096,1,mulkan,29,73856,train,factor10,27,0,0.9640903472900391
logcosh,4096,1,mulkan,29,73856,train,factor10,27,6,0.954340934753418
logcosh,4096,1,mulkan,47,73856,train,factor10,14,0,0.7164292335510254
logcosh,4096,1,mulkan,47,73856,train,factor10,14,6,0.7370080947875977
logcosh,4096,1,mulkan,47,73856,train,factor10,27,0,0.9661221504211426
logcosh,4096,1,mulkan,47,73856,train,factor10,27,6,0.961341381072998
logcosh,4096,1,mulkan,11,73856,train,raw_nmse,14,0,0.7755035798594525
logcosh,4096,1,mulkan,11,73856,train,raw_nmse,14,6,0.9898618036865781
logcosh,4096,1,mulkan,11,73856,train,raw_nmse,27,0,0.9768037412028804
logcosh,4096,1,mulkan,11,73856,train,raw_nmse,27,6,0.9771329491336243
logcosh,4096,1,mulkan,29,73856,train,raw_nmse,14,0,0.7546431207778306
logcosh,4096,1,mulkan,29,73856,train,raw_nmse,14,6,0.9887065235361224
logcosh,4096,1,mulkan,29,73856,train,raw_nmse,27,0,0.9739623294161337
logcosh,4096,1,mulkan,29,73856,train,raw_nmse,27,6,0.9720610880413609
logcosh,4096,1,mulkan,47,73856,train,raw_nmse,14,0,0.9421254100810982
logcosh,4096,1,mulkan,47,73856,train,raw_nmse,14,6,0.9888719643198535
logcosh,4096,1,mulkan,47,73856,train,raw_nmse,27,0,0.9785424244214563
logcosh,4096,1,mulkan,47,73856,train,raw_nmse,27,6,0.9628503587396946
logcosh,4096,1,mulkan,11,73856,train,normalized_idiv,14,0,3.2289174437784944
logcosh,4096,1,mulkan,11,73856,train,normalized_idiv,14,6,4.646208283555551
logcosh,4096,1,mulkan,11,73856,train,normalized_idiv,27,0,1.4891558988920535
logcosh,4096,1,mulkan,11,73856,train,normalized_idiv,27,6,1.476430298302323
logcosh,4096,1,mulkan,29,73856,train,normalized_idiv,14,0,3.448429380439456
logcosh,4096,1,mulkan,29,73856,train,normalized_idiv,14,6,4.745163060159397
logcosh,4096,1,mulkan,29,73856,train,normalized_idiv,27,0,1.4249905711359927
logcosh,4096,1,mulkan,29,73856,train,normalized_idiv,27,6,1.5187627450663548
logcosh,4096,1,mulkan,47,73856,train,normalized_idiv,14,0,4.380059490793717
logcosh,4096,1,mulkan,47,73856,train,normalized_idiv,14,6,4.687453954518273
logcosh,4096,1,mulkan,47,73856,train,normalized_idiv,27,0,1.482025545772819
logcosh,4096,1,mulkan,47,73856,train,normalized_idiv,27,6,1.3840319967531487
logcosh,4096,1,mulkan,11,73856,validation,logcosh,14,0,1.1309678169982753
logcosh,4096,1,mulkan,11,73856,validation,logcosh,14,6,1.1055853703451386
logcosh,4096,1,mulkan,11,73856,validation,logcosh,27,0,0.39308292359532293
logcosh,4096,1,mulkan,11,73856,validation,logcosh,27,6,0.4167623378239752
logcosh,4096,1,mulkan,29,73856,validation,logcosh,14,0,1.2044933805410833
logcosh,4096,1,mulkan,29,73856,validation,logcosh,14,6,1.128527108802591
logcosh,4096,1,mulkan,29,73856,validation,logcosh,27,0,0.38954223516010256
logcosh,4096,1,mulkan,29,73856,validation,logcosh,27,6,0.4323995627527799
logcosh,4096,1,mulkan,47,73856,validation,logcosh,14,0,1.2153983339919525
logcosh,4096,1,mulkan,47,73856,validation,logcosh,14,6,1.1261035575355463
logcosh,4096,1,mulkan,47,73856,validation,logcosh,27,0,0.3790680981221768
logcosh,4096,1,mulkan,47,73856,validation,logcosh,27,6,0.39859099080791166
logcosh,4096,1,mulkan,11,73856,validation,log_mae,14,0,1.6702319931174543
logcosh,4096,1,mulkan,11,73856,validation,log_mae,14,6,1.640537385789509
logcosh,4096,1,mulkan,11,73856,validation,log_mae,27,0,0.8076189009956167
logcosh,4096,1,mulkan,11,73856,validation,log_mae,27,6,0.8390343779872755
logcosh,4096,1,mulkan,29,73856,validation,log_mae,14,0,1.7491023594240005
logcosh,4096,1,mulkan,29,73856,validation,log_mae,14,6,1.6660946483551076
logcosh,4096,1,mulkan,29,73856,validation,log_mae,27,0,0.8033978214408595
logcosh,4096,1,mulkan,29,73856,validation,log_mae,27,6,0.8590620581060056
logcosh,4096,1,mulkan,47,73856,validation,log_mae,14,0,1.7617085050588912
logcosh,4096,1,mulkan,47,73856,validation,log_mae,14,6,1.663972319307783
logcosh,4096,1,mulkan,47,73856,validation,log_mae,27,0,0.7897705655573475
logcosh,4096,1,mulkan,47,73856,validation,log_mae,27,6,0.815317935270905
logcosh,4096,1,mulkan,11,73856,validation,factor2,14,0,0.27154541015625
logcosh,4096,1,mulkan,11,73856,validation,factor2,14,6,0.28131103515625
logcosh,4096,1,mulkan,11,73856,validation,factor2,27,0,0.5362548828125
logcosh,4096,1,mulkan,11,73856,validation,factor2,27,6,0.5182647705078125
logcosh,4096,1,mulkan,29,73856,validation,factor2,14,0,0.262908935546875
logcosh,4096,1,mulkan,29,73856,validation,factor2,14,6,0.2759857177734375
logcosh,4096,1,mulkan,29,73856,validation,factor2,27,0,0.5365142822265625
logcosh,4096,1,mulkan,29,73856,validation,factor2,27,6,0.50897216796875
logcosh,4096,1,mulkan,47,73856,validation,factor2,14,0,0.2585601806640625
logcosh,4096,1,mulkan,47,73856,validation,factor2,14,6,0.2754669189453125
logcosh,4096,1,mulkan,47,73856,validation,factor2,27,0,0.54302978515625
logcosh,4096,1,mulkan,47,73856,validation,factor2,27,6,0.532012939453125
logcosh,4096,1,mulkan,11,73856,validation,factor10,14,0,0.7386627197265625
logcosh,4096,1,mulkan,11,73856,validation,factor10,14,6,0.7458038330078125
logcosh,4096,1,mulkan,11,73856,validation,factor10,27,0,0.961944580078125
logcosh,4096,1,mulkan,11,73856,validation,factor10,27,6,0.95721435546875
logcosh,4096,1,mulkan,29,73856,validation,factor10,14,0,0.7175750732421875
logcosh,4096,1,mulkan,29,73856,validation,factor10,14,6,0.7395782470703125
logcosh,4096,1,mulkan,29,73856,validation,factor10,27,0,0.96160888671875
logcosh,4096,1,mulkan,29,73856,validation,factor10,27,6,0.951995849609375
logcosh,4096,1,mulkan,47,73856,validation,factor10,14,0,0.7166748046875
logcosh,4096,1,mulkan,47,73856,validation,factor10,14,6,0.740692138671875
logcosh,4096,1,mulkan,47,73856,validation,factor10,27,0,0.9652862548828125
logcosh,4096,1,mulkan,47,73856,validation,factor10,27,6,0.960479736328125
logcosh,4096,1,mulkan,11,73856,validation,raw_nmse,14,0,0.42182839630631447
logcosh,4096,1,mulkan,11,73856,validation,raw_nmse,14,6,0.8354043889528329
logcosh,4096,1,mulkan,11,73856,validation,raw_nmse,27,0,0.9222457482046643
logcosh,4096,1,mulkan,11,73856,validation,raw_nmse,27,6,0.9665307591695661
logcosh,4096,1,mulkan,29,73856,validation,raw_nmse,14,0,0.4225125368820427
logcosh,4096,1,mulkan,29,73856,validation,raw_nmse,14,6,0.8101805408616785
logcosh,4096,1,mulkan,29,73856,validation,raw_nmse,27,0,0.9108379563198923
logcosh,4096,1,mulkan,29,73856,validation,raw_nmse,27,6,0.9620000959910862
logcosh,4096,1,mulkan,47,73856,validation,raw_nmse,14,0,0.8625429475034876
logcosh,4096,1,mulkan,47,73856,validation,raw_nmse,14,6,0.8148625158412206
logcosh,4096,1,mulkan,47,73856,validation,raw_nmse,27,0,0.9326228570050982
logcosh,4096,1,mulkan,47,73856,validation,raw_nmse,27,6,0.9338611034646916
logcosh,4096,1,mulkan,11,73856,validation,normalized_idiv,14,0,1.9428310689518844
logcosh,4096,1,mulkan,11,73856,validation,normalized_idiv,14,6,2.8971256671593553
logcosh,4096,1,mulkan,11,73856,validation,normalized_idiv,27,0,1.1628056208405246
logcosh,4096,1,mulkan,11,73856,validation,normalized_idiv,27,6,1.5551749516794116
logcosh,4096,1,mulkan,29,73856,validation,normalized_idiv,14,0,2.111519690240225
logcosh,4096,1,mulkan,29,73856,validation,normalized_idiv,14,6,2.9965655074030724
logcosh,4096,1,mulkan,29,73856,validation,normalized_idiv,27,0,1.1209730886545557
logcosh,4096,1,mulkan,29,73856,validation,normalized_idiv,27,6,1.5586076483457314
logcosh,4096,1,mulkan,47,73856,validation,normalized_idiv,14,0,3.0805578874544604
logcosh,4096,1,mulkan,47,73856,validation,normalized_idiv,14,6,2.950922971824916
logcosh,4096,1,mulkan,47,73856,validation,normalized_idiv,27,0,1.193420214895242
logcosh,4096,1,mulkan,47,73856,validation,normalized_idiv,27,6,1.3424689927815872
logcosh,4096,1,mulkan,11,73856,test,logcosh,14,0,1.1307693630781717
logcosh,4096,1,mulkan,11,73856,test,logcosh,14,6,1.122069219316276
logcosh,4096,1,mulkan,11,73856,test,logcosh,27,0,0.3899785028232064
logcosh,4096,1,mulkan,11,73856,test,logcosh,27,6,0.4148555481269838
logcosh,4096,1,mulkan,29,73856,test,logcosh,14,0,1.2049765682640456
logcosh,4096,1,mulkan,29,73856,test,logcosh,14,6,1.145346345046145
logcosh,4096,1,mulkan,29,73856,test,logcosh,27,0,0.3870891496195008
logcosh,4096,1,mulkan,29,73856,test,logcosh,27,6,0.4274884697897931
logcosh,4096,1,mulkan,47,73856,test,logcosh,14,0,1.2156140640266573
logcosh,4096,1,mulkan,47,73856,test,logcosh,14,6,1.1395205595248004
logcosh,4096,1,mulkan,47,73856,test,logcosh,27,0,0.3779209180759034
logcosh,4096,1,mulkan,47,73856,test,logcosh,27,6,0.3976545247680344
logcosh,4096,1,mulkan,11,73856,test,log_mae,14,0,1.6701308724509687
logcosh,4096,1,mulkan,11,73856,test,log_mae,14,6,1.6592138658352935
logcosh,4096,1,mulkan,11,73856,test,log_mae,27,0,0.8038321032149068
logcosh,4096,1,mulkan,11,73856,test,log_mae,27,6,0.8367435371326423
logcosh,4096,1,mulkan,29,73856,test,log_mae,14,0,1.75022356313913
logcosh,4096,1,mulkan,29,73856,test,log_mae,14,6,1.6844159026937389
logcosh,4096,1,mulkan,29,73856,test,log_mae,27,0,0.7994422453961639
logcosh,4096,1,mulkan,29,73856,test,log_mae,27,6,0.8527462697674154
logcosh,4096,1,mulkan,47,73856,test,log_mae,14,0,1.7619452355454683
logcosh,4096,1,mulkan,47,73856,test,log_mae,14,6,1.6786343083662798
logcosh,4096,1,mulkan,47,73856,test,log_mae,27,0,0.7880739554950745
logcosh,4096,1,mulkan,47,73856,test,log_mae,27,6,0.8141197495806584
logcosh,4096,1,mulkan,11,73856,test,factor2,14,0,0.27239227294921875
logcosh,4096,1,mulkan,11,73856,test,factor2,14,6,0.276397705078125
logcosh,4096,1,mulkan,11,73856,test,factor2,27,0,0.538726806640625
logcosh,4096,1,mulkan,11,73856,test,factor2,27,6,0.5185165405273438
logcosh,4096,1,mulkan,29,73856,test,factor2,14,0,0.261383056640625
logcosh,4096,1,mulkan,29,73856,test,factor2,14,6,0.27281951904296875
logcosh,4096,1,mulkan,29,73856,test,factor2,27,0,0.5405197143554688
logcosh,4096,1,mulkan,29,73856,test,factor2,27,6,0.5105133056640625
logcosh,4096,1,mulkan,47,73856,test,factor2,14,0,0.2572174072265625
logcosh,4096,1,mulkan,47,73856,test,factor2,14,6,0.27333831787109375
logcosh,4096,1,mulkan,47,73856,test,factor2,27,0,0.5462570190429688
logcosh,4096,1,mulkan,47,73856,test,factor2,27,6,0.5311203002929688
logcosh,4096,1,mulkan,11,73856,test,factor10,14,0,0.7391586303710938
logcosh,4096,1,mulkan,11,73856,test,factor10,14,6,0.7422561645507812
logcosh,4096,1,mulkan,11,73856,test,factor10,27,0,0.962188720703125
logcosh,4096,1,mulkan,11,73856,test,factor10,27,6,0.9573440551757812
logcosh,4096,1,mulkan,29,73856,test,factor10,14,0,0.7185745239257812
logcosh,4096,1,mulkan,29,73856,test,factor10,14,6,0.7349853515625
logcosh,4096,1,mulkan,29,73856,test,factor10,27,0,0.9630661010742188
logcosh,4096,1,mulkan,29,73856,test,factor10,27,6,0.953887939453125
logcosh,4096,1,mulkan,47,73856,test,factor10,14,0,0.7165985107421875
logcosh,4096,1,mulkan,47,73856,test,factor10,14,6,0.736328125
logcosh,4096,1,mulkan,47,73856,test,factor10,27,0,0.9657669067382812
logcosh,4096,1,mulkan,47,73856,test,factor10,27,6,0.9606857299804688
logcosh,4096,1,mulkan,11,73856,test,raw_nmse,14,0,0.8036361523307415
logcosh,4096,1,mulkan,11,73856,test,raw_nmse,14,6,0.9957424889114448
logcosh,4096,1,mulkan,11,73856,test,raw_nmse,27,0,0.9831077186309785
logcosh,4096,1,mulkan,11,73856,test,raw_nmse,27,6,0.9639995127224193
logcosh,4096,1,mulkan,29,73856,test,raw_nmse,14,0,0.7887417244125167
logcosh,4096,1,mulkan,29,73856,test,raw_nmse,14,6,0.9952743111430173
logcosh,4096,1,mulkan,29,73856,test,raw_nmse,27,0,0.9797062148402663
logcosh,4096,1,mulkan,29,73856,test,raw_nmse,27,6,0.96150935661315
logcosh,4096,1,mulkan,47,73856,test,raw_nmse,14,0,0.9492286041869754
logcosh,4096,1,mulkan,47,73856,test,raw_nmse,14,6,0.9953656056735063
logcosh,4096,1,mulkan,47,73856,test,raw_nmse,27,0,0.9834167375926011
logcosh,4096,1,mulkan,47,73856,test,raw_nmse,27,6,0.9504092811177688
logcosh,4096,1,mulkan,11,73856,test,normalized_idiv,14,0,4.014318511431735
logcosh,4096,1,mulkan,11,73856,test,normalized_idiv,14,6,7.493377383307643
logcosh,4096,1,mulkan,11,73856,test,normalized_idiv,27,0,1.760795700095802
logcosh,4096,1,mulkan,11,73856,test,normalized_idiv,27,6,1.618111798128576
logcosh,4096,1,mulkan,29,73856,test,normalized_idiv,14,0,4.297900917439384
logcosh,4096,1,mulkan,29,73856,test,normalized_idiv,14,6,7.347486799018453
logcosh,4096,1,mulkan,29,73856,test,normalized_idiv,27,0,1.6910930748367747
logcosh,4096,1,mulkan,29,73856,test,normalized_idiv,27,6,1.6874704392773712
logcosh,4096,1,mulkan,47,73856,test,normalized_idiv,14,0,5.208109871218786
logcosh,4096,1,mulkan,47,73856,test,normalized_idiv,14,6,7.345708915182135
logcosh,4096,1,mulkan,47,73856,test,normalized_idiv,27,0,1.747277477043911
logcosh,4096,1,mulkan,47,73856,test,normalized_idiv,27,6,1.5691301475922819
logcosh,4096,1,mulkan,11,73856,test_block,attention_nmse,14,0,0.0975816547870636
logcosh,4096,1,mulkan,11,73856,test_block,attention_nmse,14,6,0.23716014623641968
logcosh,4096,1,mulkan,11,73856,test_block,attention_nmse,27,0,0.5730976462364197
logcosh,4096,1,mulkan,11,73856,test_block,attention_nmse,27,6,0.5964518785476685
logcosh,4096,1,mulkan,29,73856,test_block,attention_nmse,14,0,0.09885134547948837
logcosh,4096,1,mulkan,29,73856,test_block,attention_nmse,14,6,0.25303196907043457
logcosh,4096,1,mulkan,29,73856,test_block,attention_nmse,27,0,0.5694735050201416
logcosh,4096,1,mulkan,29,73856,test_block,attention_nmse,27,6,0.6117434501647949
logcosh,4096,1,mulkan,47,73856,test_block,attention_nmse,14,0,0.0887933075428009
logcosh,4096,1,mulkan,47,73856,test_block,attention_nmse,14,6,0.22180359065532684
logcosh,4096,1,mulkan,47,73856,test_block,attention_nmse,27,0,0.5608761310577393
logcosh,4096,1,mulkan,47,73856,test_block,attention_nmse,27,6,0.577790379524231
logcosh,4096,1,mulkan,11,73856,test_block,output_nmse,14,0,0.9679421186447144
logcosh,4096,1,mulkan,11,73856,test_block,output_nmse,14,6,0.6262928247451782
logcosh,4096,1,mulkan,11,73856,test_block,output_nmse,27,0,0.18206357955932617
logcosh,4096,1,mulkan,11,73856,test_block,output_nmse,27,6,0.3241236209869385
logcosh,4096,1,mulkan,29,73856,test_block,output_nmse,14,0,0.9757540225982666
logcosh,4096,1,mulkan,29,73856,test_block,output_nmse,14,6,0.6600572466850281
logcosh,4096,1,mulkan,29,73856,test_block,output_nmse,27,0,0.1769934892654419
logcosh,4096,1,mulkan,29,73856,test_block,output_nmse,27,6,0.3272361755371094
logcosh,4096,1,mulkan,47,73856,test_block,output_nmse,14,0,0.9226579070091248
logcosh,4096,1,mulkan,47,73856,test_block,output_nmse,14,6,0.6018644571304321
logcosh,4096,1,mulkan,47,73856,test_block,output_nmse,27,0,0.1746961623430252
logcosh,4096,1,mulkan,47,73856,test_block,output_nmse,27,6,0.3068389892578125
logcosh,4096,1,mulkan,11,73856,test_block,row_l1,14,0,0.23657214641571045
logcosh,4096,1,mulkan,11,73856,test_block,row_l1,14,6,0.5274157524108887
logcosh,4096,1,mulkan,11,73856,test_block,row_l1,27,0,0.6992570757865906
logcosh,4096,1,mulkan,11,73856,test_block,row_l1,27,6,0.7186540365219116
logcosh,4096,1,mulkan,29,73856,test_block,row_l1,14,0,0.23873989284038544
logcosh,4096,1,mulkan,29,73856,test_block,row_l1,14,6,0.5381141901016235
logcosh,4096,1,mulkan,29,73856,test_block,row_l1,27,0,0.6963927745819092
logcosh,4096,1,mulkan,29,73856,test_block,row_l1,27,6,0.7311496734619141
logcosh,4096,1,mulkan,47,73856,test_block,row_l1,14,0,0.2364405393600464
logcosh,4096,1,mulkan,47,73856,test_block,row_l1,14,6,0.5237834453582764
logcosh,4096,1,mulkan,47,73856,test_block,row_l1,27,0,0.6825900673866272
logcosh,4096,1,mulkan,47,73856,test_block,row_l1,27,6,0.6949557065963745
logcosh,4096,1,mulkan,11,73856,test_block,raw_nmse,14,0,0.803034173701839
logcosh,4096,1,mulkan,11,73856,test_block,raw_nmse,14,6,0.9946991009255179
logcosh,4096,1,mulkan,11,73856,test_block,raw_nmse,27,0,0.9585899812504808
logcosh,4096,1,mulkan,11,73856,test_block,raw_nmse,27,6,0.9622337497017086
logcosh,4096,1,mulkan,29,73856,test_block,raw_nmse,14,0,0.7877161307387079
logcosh,4096,1,mulkan,29,73856,test_block,raw_nmse,14,6,0.9941168328591058
logcosh,4096,1,mulkan,29,73856,test_block,raw_nmse,27,0,0.9527903443690259
logcosh,4096,1,mulkan,29,73856,test_block,raw_nmse,27,6,0.9588883967874121
logcosh,4096,1,mulkan,47,73856,test_block,raw_nmse,14,0,0.9491066356037998
logcosh,4096,1,mulkan,47,73856,test_block,raw_nmse,14,6,0.994230743360672
logcosh,4096,1,mulkan,47,73856,test_block,raw_nmse,27,0,0.9636496717738926
logcosh,4096,1,mulkan,47,73856,test_block,raw_nmse,27,6,0.9458434556513898
logcosh,4096,2,mulkan,11,147584,train,logcosh,14,0,1.1530825411572845
logcosh,4096,2,mulkan,11,147584,train,logcosh,14,6,1.0126803192169878
logcosh,4096,2,mulkan,11,147584,train,logcosh,27,0,0.33129652795103304
logcosh,4096,2,mulkan,11,147584,train,logcosh,27,6,0.3372882330486293
logcosh,4096,2,mulkan,29,147584,train,logcosh,14,0,1.084225592220363
logcosh,4096,2,mulkan,29,147584,train,logcosh,14,6,1.035181224936641
logcosh,4096,2,mulkan,29,147584,train,logcosh,27,0,0.32428783814233847
logcosh,4096,2,mulkan,29,147584,train,logcosh,27,6,0.3181410009088796
logcosh,4096,2,mulkan,47,147584,train,logcosh,14,0,1.0922620659817028
logcosh,4096,2,mulkan,47,147584,train,logcosh,14,6,1.0079298180578626
logcosh,4096,2,mulkan,47,147584,train,logcosh,27,0,0.3161118800136704
logcosh,4096,2,mulkan,47,147584,train,logcosh,27,6,0.32144518690744417
logcosh,4096,2,mulkan,11,147584,train,log_mae,14,0,1.6940743868908443
logcosh,4096,2,mulkan,11,147584,train,log_mae,14,6,1.5389283051597693
logcosh,4096,2,mulkan,11,147584,train,log_mae,27,0,0.7253633272491529
logcosh,4096,2,mulkan,11,147584,train,log_mae,27,6,0.7342841641107503
logcosh,4096,2,mulkan,29,147584,train,log_mae,14,0,1.6186119465044913
logcosh,4096,2,mulkan,29,147584,train,log_mae,14,6,1.5637450542987756
logcosh,4096,2,mulkan,29,147584,train,log_mae,27,0,0.7160117955217256
logcosh,4096,2,mulkan,29,147584,train,log_mae,27,6,0.7084412967570562
logcosh,4096,2,mulkan,47,147584,train,log_mae,14,0,1.6271813770956713
logcosh,4096,2,mulkan,47,147584,train,log_mae,14,6,1.5337703001657146
logcosh,4096,2,mulkan,47,147584,train,log_mae,27,0,0.7047006605014461
logcosh,4096,2,mulkan,47,147584,train,log_mae,27,6,0.7131538519000404
logcosh,4096,2,mulkan,11,147584,train,factor2,14,0,0.26825618743896484
logcosh,4096,2,mulkan,11,147584,train,factor2,14,6,0.29754018783569336
logcosh,4096,2,mulkan,11,147584,train,factor2,27,0,0.5821733474731445
logcosh,4096,2,mulkan,11,147584,train,factor2,27,6,0.5752162933349609
logcosh,4096,2,mulkan,29,147584,train,factor2,14,0,0.281740665435791
logcosh,4096,2,mulkan,29,147584,train,factor2,14,6,0.2929649353027344
logcosh,4096,2,mulkan,29,147584,train,factor2,27,0,0.5874433517456055
logcosh,4096,2,mulkan,29,147584,train,factor2,27,6,0.5908064842224121
logcosh,4096,2,mulkan,47,147584,train,factor2,14,0,0.2806253433227539
logcosh,4096,2,mulkan,47,147584,train,factor2,14,6,0.2984147071838379
logcosh,4096,2,mulkan,47,147584,train,factor2,27,0,0.5944876670837402
logcosh,4096,2,mulkan,47,147584,train,factor2,27,6,0.58782958984375
logcosh,4096,2,mulkan,11,147584,train,factor10,14,0,0.7335686683654785
logcosh,4096,2,mulkan,11,147584,train,factor10,14,6,0.7745223045349121
logcosh,4096,2,mulkan,11,147584,train,factor10,27,0,0.9750080108642578
logcosh,4096,2,mulkan,11,147584,train,factor10,27,6,0.9742827415466309
logcosh,4096,2,mulkan,29,147584,train,factor10,14,0,0.7526369094848633
logcosh,4096,2,mulkan,29,147584,train,factor10,14,6,0.7676806449890137
logcosh,4096,2,mulkan,29,147584,train,factor10,27,0,0.9765405654907227
logcosh,4096,2,mulkan,29,147584,train,factor10,27,6,0.978233814239502
logcosh,4096,2,mulkan,47,147584,train,factor10,14,0,0.7506399154663086
logcosh,4096,2,mulkan,47,147584,train,factor10,14,6,0.7759923934936523
logcosh,4096,2,mulkan,47,147584,train,factor10,27,0,0.9782075881958008
logcosh,4096,2,mulkan,47,147584,train,factor10,27,6,0.9776010513305664
logcosh,4096,2,mulkan,11,147584,train,raw_nmse,14,0,0.8605451708873827
logcosh,4096,2,mulkan,11,147584,train,raw_nmse,14,6,0.9885204383104115
logcosh,4096,2,mulkan,11,147584,train,raw_nmse,27,0,0.9699428929134951
logcosh,4096,2,mulkan,11,147584,train,raw_nmse,27,6,0.9573270214665772
logcosh,4096,2,mulkan,29,147584,train,raw_nmse,14,0,0.7735669486558203
logcosh,4096,2,mulkan,29,147584,train,raw_nmse,14,6,0.9886179627819798
logcosh,4096,2,mulkan,29,147584,train,raw_nmse,27,0,0.9702559512499453
logcosh,4096,2,mulkan,29,147584,train,raw_nmse,27,6,0.9536902859469465
logcosh,4096,2,mulkan,47,147584,train,raw_nmse,14,0,0.7506021435980142
logcosh,4096,2,mulkan,47,147584,train,raw_nmse,14,6,0.9885860005103395
logcosh,4096,2,mulkan,47,147584,train,raw_nmse,27,0,0.9685066714241217
logcosh,4096,2,mulkan,47,147584,train,raw_nmse,27,6,0.9681739424534574
logcosh,4096,2,mulkan,11,147584,train,normalized_idiv,14,0,3.5888938068273024
logcosh,4096,2,mulkan,11,147584,train,normalized_idiv,14,6,4.360553073217851
logcosh,4096,2,mulkan,11,147584,train,normalized_idiv,27,0,1.2975807935813324
logcosh,4096,2,mulkan,11,147584,train,normalized_idiv,27,6,1.2243268260881994
logcosh,4096,2,mulkan,29,147584,train,normalized_idiv,14,0,3.0863762494851747
